Seat,Labour,Conservative,Reform,LibDem,Green,Oth,SNP,Plaid,Restore
Penistone and Stocksbridge,28.394048087960556,22.055880309293855,30.557346465204013,5.636000885025989,8.469941208485466,0.0,0.0,0.0,4.786783044030126
Penrith and Solway,25.776876093311593,23.58996142583385,30.023008295702752,8.39494271283157,7.06972328348068,0.7341918350000108,0.0,0.0,4.41129635383956
Peterborough,25.24581436369226,23.913733892750813,23.723135858355132,3.8741778877120874,8.95453366313626,11.135,0.0,0.0,3.1536043343534548
Plymouth Moor View,28.68392800334594,18.034404560602756,38.58675585460384,3.3999447710890713,5.8398343132672155,0.0,0.0,0.0,5.45513249709118
Plymouth Sutton and Devonport,32.99654469695818,12.807834940277445,27.058427827509448,5.09590905981315,15.344320947371873,2.6785886700000003,0.0,0.0,4.018373858069899
"Pontefract, Castleford and Knottingley",30.721493745640096,11.939646771461575,38.34631159509411,3.3184257571594125,8.886446696909465,0.34,0.0,0.0,6.447675433735348
Poole,23.408175000264922,21.646585489956486,31.602272884097665,9.916404923304773,7.609214769914313,1.8906702899999999,0.0,0.0,3.92667664246184
Poplar and Limehouse,39.37365005187472,12.811943243699096,7.187567914655016,8.351247888749576,19.323158815676607,12.24,0.0,0.0,0.7124320853449846
Portsmouth North,24.92725419017838,25.006120629965,32.522720030438435,6.039619023828521,6.962857071485562,0.0,0.0,0.0,4.541429054104102
Portsmouth South,36.66793954875273,15.170146443331506,20.295139917733472,9.710544347297459,13.416925191031593,1.615,0.0,0.0,3.124304551853236
Preston,27.998018663443034,10.151501153673541,21.396820425068064,6.684531855133517,9.279902729717179,21.067520455,0.0,0.0,3.321704717964667
Putney,39.57742161130264,24.73708505320484,8.367645791164978,10.84194609341399,13.6324301912123,1.4449999999999998,0.0,0.0,1.2984712597012542
Queen's Park and Maida Vale,44.628383677767374,14.901957180114879,4.624077176885504,8.781048341367754,20.74056798086487,5.27,0.0,0.0,1.0539656429996178
Rawmarsh and Conisbrough,31.785168941732156,10.993208449814288,37.704685942150846,3.2635722159680602,9.356786451808844,0.6420402749999999,0.0,0.0,6.254537723525801
Rayleigh and Wickford,17.730545131538253,30.454026012573085,34.36418461361525,6.742765568399858,6.280296705199574,0.0,0.0,0.0,4.428181968673978
Reading Central,37.6466861777609,18.799992512817845,13.440599395063941,8.00561181133491,19.307244024311537,0.85,0.0,0.0,1.9498660787108795
Reading West and Mid Berkshire,25.261774826658545,29.589185482646975,21.8783821685125,8.948860966862732,9.70570459477988,1.53,0.0,0.0,3.0860919605393717
Redcar,27.75509414312938,18.844901086199865,37.779449745801,3.3077894144509696,6.681812770524863,0.34,0.0,0.0,5.190952839893923
Redditch,24.782951672597566,26.72389376189589,31.16269521933755,4.234636028339839,6.977908085019516,1.53,0.0,0.0,4.587915232809629
Reigate,21.671945621848185,30.71460201989674,23.0558871735264,10.24493535180663,11.570153967944739,0.0,0.0,0.0,2.642475864977311
Ribble Valley,25.00266183950032,31.77300532199152,24.44676796147823,7.645510653475421,5.417304427141924,2.04,0.0,0.0,3.574749796412585
Richmond Park,7.920977078917579,27.935381080086767,8.701394955383815,40.66850893728718,12.651954397583886,0.935,0.0,0.0,1.1867835507407734
Richmond and Northallerton,17.0690120118094,35.16623307729417,28.173250505858455,7.311877996110903,6.647633988332709,1.774562535,0.0,0.0,3.75742988559436
Rochdale,25.904368669822475,10.926277146417464,19.490173873569326,5.91786844671798,9.415569611357027,24.82,0.0,0.0,3.5257422521157302
Rochester and Strood,26.26971162891563,27.852409214113013,27.879224346191705,4.045042428138279,8.703127284414837,0.85,0.0,0.0,4.400485098226542
Romford,24.11859051421458,27.338407309186447,30.61041235868479,4.199332471638131,8.595997414914397,2.125,0.0,0.0,2.9122599313616506
Romsey and Southampton North,7.668629952591363,34.69737819152184,20.227524577415558,26.64624161935989,7.622811675437547,0.34,0.0,0.0,2.797413983673809
Rossendale and Darwen,29.196837717926684,24.136805401347154,31.044815760971822,2.4902695438227482,7.453395495701916,0.935,0.0,0.0,4.742876080229683
Rother Valley,26.796469564690963,25.870860805371375,33.371399905274615,2.414371021162992,6.83771305767797,0.0,0.0,0.0,4.7091856458220835
Rotherham,31.593676234011003,7.7053744553801975,31.511169636717057,4.392411305104925,11.21700272939282,8.33,0.0,0.0,5.150365639393998
Rugby,28.406143652079972,26.43070821163364,26.317202396137265,5.618085526223533,8.77705601616961,0.595,0.0,0.0,3.85580419775598
"Ruislip, Northwood and Pinner",23.386824681930875,46.06705043933399,11.607990353815257,7.8786222422333765,9.708267964358624,0.0,0.0,0.0,1.3512443183278742
Runcorn and Helsby,34.015814683419755,14.106398264887233,31.332260949411992,5.3798388250092914,9.302859958090638,1.1502786299999999,0.0,0.0,4.612548689181098
Runnymede and Weybridge,15.994450320375101,33.60423385704138,21.51771972458977,17.6624101201252,7.223230360375612,1.19,0.0,0.0,2.707955617492935
Rushcliffe,29.30733969564612,32.344195960782784,18.325514317814687,5.470429229744989,10.888066672090984,1.105,0.0,0.0,2.559454123920437
Rutland and Stamford,16.462718005106183,36.28741938216637,24.569711704559815,10.281653494779402,8.194960484338202,0.68,0.0,0.0,3.423536929050039
Salford,38.280343326026895,9.067283065689981,18.642133659286586,6.5636172761503,22.05114932283542,2.21,0.0,0.0,3.1854733500108154
Salisbury,19.51107844614051,23.52957938317111,27.402378003708574,18.26478756076395,7.217830291601701,1.003779525,0.0,0.0,3.0705667896141673
Scarborough and Whitby,28.46969406880378,19.711480923488963,35.36503249617395,3.652826186963697,6.030478560891091,1.5558590749999999,0.0,0.0,5.214628688678516
Scunthorpe,27.113882382191033,19.169049989274093,36.2383274342527,2.165758530873366,7.1601688981408325,2.8049999999999997,0.0,0.0,5.347812765267983
Sefton Central,37.55973177226331,15.289185711416582,28.997318493414394,5.212322190712722,8.781935174073364,0.7995862865563202,0.0,0.0,3.259920371563304
Selby,28.847580402402833,25.504195727294885,28.213457974630302,4.235739053592024,8.478542197085869,0.0,0.0,0.0,4.6204846449940895
Sevenoaks,10.833006779599362,32.80256534723474,25.19565026366199,20.065125945226878,6.775377835680636,0.85,0.0,0.0,3.3782738285963996
Sheffield Brightside and Hillsborough,35.0903016809046,3.2944241088783284,24.15954723892546,5.163155887061736,18.044552814229874,13.005,0.0,0.0,1.24301827
Sheffield Central,37.64514855097862,7.827648448016923,8.3622499517246,6.227978281208203,35.899412700934334,2.465,0.0,0.0,1.5725620671373104
Sheffield Hallam,29.37262976816566,10.885592347571436,16.491459810614682,23.7868700557479,16.36706111790032,2.21,0.0,0.0,0.8863869000000002
Sheffield Heeley,35.86166729555746,5.628421678776664,27.584062829953922,8.462985512961696,17.546315022750264,1.4449999999999998,0.0,0.0,3.47154766
Sheffield South East,36.75138343477586,6.0846292883750435,28.95673686845631,8.081754908493163,12.163573855077086,3.995,0.0,0.0,3.9669216448225413
Sherwood Forest,26.23779688232178,23.343808084921527,32.26052197272069,3.488389791036898,7.708129662761045,1.7112788399999999,0.0,0.0,5.250074766238075
Shipley,31.907814679420632,24.55068338064264,25.023898165388754,3.0646444690659327,9.74013486180614,2.21,0.0,0.0,3.5028244436759017
Shrewsbury,30.790564272441284,15.718942262344635,30.704724312593388,10.283462499701516,7.942615046299262,0.67276298,0.0,0.0,3.8869286266199228
Sittingbourne and Sheppey,22.809234628446525,21.908802285193563,33.65617792715993,2.888575403324667,6.548290898020659,6.713103960860018,0.0,0.0,5.375814896994653
Skipton and Ripon,22.97529387812902,30.3834119895699,25.72025696372203,6.406453582438913,8.68020914830739,1.8542778269640683,0.0,0.0,3.780096610868683
Sleaford and North Hykeham,20.140371304982715,32.02162423815926,28.142925479571602,3.911401390732738,7.038357107473911,4.094115379172907,0.0,0.0,4.6512050999068695
Slough,29.657654966323882,17.653931464825593,6.941104838677367,5.173032339721238,12.056657198954875,27.152655495,0.0,0.0,1.2649636964970412
Smethwick,39.60047102784439,12.923613077721592,15.57710756391639,3.8470389574349073,14.722319472771265,10.37,0.0,0.0,2.859449900311454
Solihull West and Shirley,18.50783068446816,34.24549846564288,19.813192769482555,13.445297388339947,9.97789216501984,1.105,0.0,0.0,2.9052885270466233
South Basildon and East Thurrock,23.239342744463702,21.746081448190502,35.66058151775387,2.645151424746586,6.797454274239758,4.8207243900000005,0.0,0.0,4.990664200605591
South Cambridgeshire,8.732591102588852,29.55944003093795,14.615903255877331,34.294985558629435,9.65281753966529,0.68,0.0,0.0,2.264262512301142
South Cotswolds,6.220706804572097,30.301549949694248,19.75592619869731,32.67412949385732,6.991881229207489,1.06248035,0.0,0.0,2.8933259739715282
South Derbyshire,26.6746567084671,25.65757096833732,29.01285529538872,4.388374679403517,7.2737562607611865,2.43734773,0.0,0.0,4.555438357642158
South Devon,5.103297950049485,25.865595571475772,24.395924672891216,33.27391320099784,7.515315664744775,0.255,0.0,0.0,3.590952939840918
South Dorset,22.76067463900134,20.45607264140611,31.98423930868212,12.779829968168684,6.865489904506053,0.74447744,0.0,0.0,4.40921609823568
South East Cornwall,21.765834730180813,24.047224937652892,28.66822447552804,13.099639082653232,7.503956328710855,0.40615689000000005,0.0,0.0,4.50896355527417
South Holland and The Deepings,16.356780244862186,28.96075360802088,33.10480626325064,3.4925540032379687,6.084885435725206,6.665301536966089,0.0,0.0,5.334918907937025
South Leicestershire,17.640870543500526,33.73486067852899,25.868694961966,11.57812028225087,6.878360846752605,0.0,0.0,0.0,4.199092687001017
South Norfolk,24.660245964152665,26.073167917064655,25.55300101197147,9.18378987207633,10.276702056228988,0.64733646,0.0,0.0,3.6057567185058947
South Northamptonshire,20.800481386575896,34.72212401088393,22.462421964129454,7.637236643011125,7.8753465940003275,2.8715732725417045,0.0,0.0,3.630816128857555
South Ribble,28.15174693595797,24.69459109109275,29.587840294236635,5.141248668519781,8.140430581179036,0.0,0.0,0.0,4.284142429013847
South Shields,29.690031607722958,6.753641480590601,33.85615203496476,3.229216763861476,16.956846451584436,4.36281344,0.0,0.0,5.151298221275787
South Shropshire,10.217047459322746,28.172663129163638,27.33894524107469,23.401001731205252,6.7146369189077,0.0,0.0,0.0,4.155705520325973
South Suffolk,18.888749772032455,29.920024281799527,26.360928266818053,10.373970462009462,10.141019976028396,0.0,0.0,0.0,4.315307241312129
South West Devon,21.651528254792908,27.33344013105816,29.886545515885707,8.370624648744176,7.573873946232529,1.05593112,0.0,0.0,4.128056383286524
South West Hertfordshire,15.202585489799192,34.364279925955714,18.827390888736296,19.468939983508182,8.230819950524547,1.4449999999999998,0.0,0.0,2.46098376147607
South West Norfolk,21.955168733950725,19.193083863444766,31.206127876898957,4.844279684475362,7.100243448575655,10.47293554224968,0.0,0.0,5.228160850404849
South West Wiltshire,19.71771032317165,21.301995632416624,33.5523782147841,12.254270185505385,7.2548105565161585,1.56420351,0.0,0.0,4.354631577606086
Southampton Itchen,29.894929111214413,22.967170812665184,26.075942800140297,6.068484729051966,10.417394208836495,0.595,0.0,0.0,3.9810783380916464
Southampton Test,32.65083853077043,17.562199056508835,21.885694340154615,7.862371564477981,14.093114693433945,2.72,0.0,0.0,3.225781814654204
Southend East and Rochford,28.307102554150973,21.678746649685518,29.450298740034327,5.044484502805334,9.941453508416002,1.53,0.0,0.0,4.047914044907852
Southend West and Leigh,26.022920832355297,23.6854950393772,29.924981616439133,5.750637115730123,9.733911347190368,1.105,0.0,0.0,3.777054048907888
Southgate and Wood Green,40.82241958933848,19.054850241272682,9.749247153555215,8.100309371680092,17.978168346794565,2.975,0.0,0.0,1.3200052973589707
Southport,27.46683701420118,17.617820354537756,31.290826677310456,10.339243893645078,7.463731680935232,1.6529931900000001,0.0,0.0,4.068547189370294
Spelthorne,20.20431422319208,28.056102459009274,24.39622232059344,15.065405859814524,8.600217579443575,0.51,0.0,0.0,3.1677375579471017
Spen Valley,29.025822944842474,22.77600575790853,29.345418901507614,3.0324504994095998,7.753036815871366,3.145,0.0,0.0,4.922265080460428
St Albans,7.942169679864078,24.471655705146972,11.296547412264315,41.67802332692189,12.345880426272053,0.34,0.0,0.0,1.925723449530695
St Austell and Newquay,24.341638963110718,20.34273861722756,33.383901253373054,8.191113491374558,7.183340474123678,1.6058142450000001,0.0,0.0,4.951452955790433
St Helens North,34.48077348640405,10.187978322427082,34.321392785660855,4.662196623637317,10.350280574614775,0.595,0.0,0.0,5.302378207255933
St Helens South and Whiston,35.245256071913325,4.2170941665116715,35.58567295116427,5.0436525330229856,9.448804406481763,5.966556200905993,0.0,0.0,4.39296367
St Ives,4.575116904464614,19.498004434277554,24.786470608697915,35.399708432971835,11.47041566619424,0.5101839533938417,0.0,0.0,3.7601000000000004
St Neots and Mid Cambridgeshire,11.39460923961336,23.102225683566537,21.432661507514226,28.014973479588065,8.752587259747937,4.544376271661819,0.0,0.0,2.7585665583080567
Stafford,28.572308055318853,25.65829227983295,29.008948545984914,3.2111897301410215,8.570386153233263,0.765,0.0,0.0,4.213875235488997
Staffordshire Moorlands,22.70527711234963,28.709418367682467,33.67786953569117,2.899429560052813,6.810288680158439,0.0,0.0,0.0,5.197716744065478
Stalybridge and Hyde,30.80196236297561,15.193197125420337,30.94222715246521,2.8413658967809456,10.054927483597824,5.490996865000001,0.0,0.0,4.675323113760081
Stevenage,29.505582232359405,23.657935293230743,26.590081861813463,6.773672678565597,9.205018035696792,0.255,0.0,0.0,3.812709898334
Stockport,34.89122018967837,10.407618718408413,26.129302029190214,7.608977104101786,13.807345555783893,3.57,0.0,0.0,3.5855364028373216
Stockton North,32.783189904331756,16.25620385618688,34.85866788160276,2.6894901421329065,7.9228196615438735,0.0,0.0,0.0,5.489628554201822
Stockton West,26.743694528649293,34.35928535292282,27.388301284279265,2.235719694226898,4.855757150225603,0.935,0.0,0.0,3.4822419896961225
Stoke-on-Trent Central,31.051570367318295,14.012054211476778,31.439188706387483,2.6766175806803663,8.56691921559072,6.885,0.0,0.0,5.2686499185463544
Stoke-on-Trent North,29.913991455043586,19.12275002803594,35.09350487741774,2.2708800737174855,5.337188264426917,2.635,0.0,0.0,5.626685301358329
Stoke-on-Trent South,25.264506960438364,26.04304961308832,32.486844715804395,3.2642191417145874,4.7317425320746915,3.06,0.0,0.0,5.049637036879655
"Stone, Great Wyrley and Penkridge",24.852130962359592,23.632357729943266,30.07281113210757,5.686091148052297,7.543851612995169,5.762049046860419,0.0,0.0,2.4507083676816936
Stourbridge,27.5461618886956,25.277686029432747,30.32521953246591,3.482808852755463,6.553705046817346,2.295,0.0,0.0,4.519418649832929
Stratford and Bow,39.09816077654551,8.98795788830448,3.9583955390874666,5.194299323898348,22.96028525825167,18.869999999999997,0.0,0.0,0.9309012139125331
Stratford-on-Avon,5.938894914239771,29.497038717408167,21.264938874446486,32.92352312576085,6.239899128335013,0.746030165,0.0,0.0,3.3896750748097104
Streatham and Croydon North,40.53631134550745,14.201361088476801,6.558194543630022,11.058294858402794,24.006820951928724,2.55,0.0,0.0,1.0890172120542063
Stretford and Urmston,35.461418267695976,14.703101254443212,19.8316383405581,5.270658579083806,13.02864370627234,8.84,0.0,0.0,2.8645398519465597
Stroud,31.011581494819083,19.15454487290056,28.383734445307848,5.084383851089979,12.382372895703266,0.5354588050000031,0.0,0.0,3.447923635179272
Suffolk Coastal,22.388684763991474,23.39076910506012,27.941689136176038,11.028940566995738,11.206018070987213,0.0,0.0,0.0,4.043898356789418
Sunderland Central,29.689297334700267,15.349791197580553,32.263371374417204,7.304849184363101,10.098547553089304,0.0,0.0,0.0,5.2941433558495765
Surrey Heath,5.6723509837796025,30.1098634201775,21.06590129959131,33.08469330427597,7.123475051073287,0.17,0.0,0.0,2.7737159411023313
Sussex Weald,13.17137501751091,28.044913624103113,27.666914873023863,15.663108723390437,9.955508190171303,1.74636293,0.0,0.0,3.75181664180038
Sutton Coldfield,24.254834033239263,35.446578235859214,23.279554280209354,4.832695389853995,8.062086169561985,1.19,0.0,0.0,2.9342518912761837
Sutton and Cheam,14.090894450105148,30.28295239912834,16.499920103148504,27.696588728462398,8.718855384535697,0.595,0.0,0.0,2.1157889346199137
Swindon North,28.82821069448752,25.12687471572687,29.293963975250797,4.057677335247103,7.849916004241726,0.765,0.0,0.0,4.078357275045993
Swindon South,34.34803268108387,20.26524815509893,26.851677780554418,3.783367916858889,10.351293721079452,0.935,0.0,0.0,3.465379745324436
Tamworth,24.71327547316845,26.75660406172431,33.89785009562712,2.8436968840673043,5.439090652201913,0.9124791750000001,0.0,0.0,5.437003658210902
Tatton,25.21437314326774,35.12767272366289,21.1660959983332,7.299977595441627,8.468267219467199,0.0,0.0,0.0,2.7236133198273453
Taunton and Wellington,5.8046247225839,19.41257325891898,27.133355372244182,34.57667772427421,8.805160161551614,0.255,0.0,0.0,4.0126087604271214
Telford,31.989119713625232,17.76907060572647,32.83841856465846,3.5376311801533205,8.393581505574064,0.0,0.0,0.0,5.372178430262463
Tewkesbury,7.267212626670335,21.282209038885195,26.39273619913856,31.535062379966348,9.799494751027927,0.34,0.0,0.0,3.3832850043116443
The Wrekin,22.381950786880935,29.012397317815207,26.862608028257007,7.769003443180125,8.745010329540376,0.935,0.0,0.0,4.294030094326354
Thirsk and Malton,17.672661013289613,30.21726833344278,29.588793397222485,8.600814385213456,8.167873668713518,1.3063130707805373,0.0,0.0,4.44627613133761
Thornbury and Yate,7.460935459131692,25.32754772436818,27.12613114905634,29.090727866530326,7.335893882715315,0.0,0.0,0.0,3.658763918198148
Thurrock,31.983882337704717,20.002269723382565,29.34368667120951,3.5652762422580646,8.905828726774194,2.55,0.0,0.0,3.5490562986709606
Tipton and Wednesbury,27.888856700886848,23.63491391248582,28.266733437999996,2.413077548274272,8.421232644822817,4.25,0.0,0.0,5.125185755530251
Tiverton and Minehead,7.095049728705558,24.47028994363766,27.50530042223751,28.160639712944224,8.525676482444451,0.0,0.0,0.0,4.243043710030595
Tonbridge,13.932758372263741,35.45537932203385,22.00156992883155,6.774679737437064,17.092729122311173,1.390585315,0.0,0.0,3.352298202122607
Tooting,43.166701440285436,17.808636649119833,10.253119918047325,8.13565649285187,17.266123138715248,2.21,0.0,0.0,1.1597623609802896
Torbay,6.072729604012793,17.377448106554823,34.264846310359815,29.082387012609665,8.06320643415019,0.425,0.0,0.0,4.714382532312728
Torridge and Tavistock,15.543327127047213,22.19014825788698,31.848166598400304,18.08701192541683,7.193697655537683,0.64848603,0.0,0.0,4.489162405710986
Tottenham,44.38543517125773,8.845781006870634,5.267616676667654,6.373433928574574,26.677733216629388,7.6499999999999995,0.0,0.0,0.8
Truro and Falmouth,28.47914655729023,19.280874024671533,26.388225213170728,10.345040002298422,11.019407680496577,1.0647138649999999,0.0,0.0,3.322592657072511
Tunbridge Wells,9.348052561733638,25.47347285870784,20.132740980309386,32.35118533897804,8.912038400183272,0.935,0.0,0.0,2.847509860087821
Twickenham,9.96289190017995,21.918434580628393,10.97340689956805,41.417692520885836,13.629183680815085,0.51,0.0,0.0,1.5883904179226846
Tynemouth,34.77312336292877,15.628906754353734,28.973009261440577,5.153155438988743,9.831940624047348,1.912440550469973,0.0,0.0,3.7274240077708525
Uxbridge and South Ruislip,27.479493907482816,34.70560090871136,16.79270384425417,4.092029789570506,13.971812223190156,1.105,0.0,0.0,1.8533593267910051
Vauxhall and Camberwell Green,46.14040336401775,8.777929800243541,5.356204982367585,11.821106842397336,26.29348979358491,0.425,0.0,0.0,1.1858652173888713
Wakefield and Rothwell,31.700002550463623,14.916088735950758,30.551791156575327,6.558910163413757,8.501281601264015,3.145,0.0,0.0,4.62692579233252
Wallasey,38.69457086996935,6.367227750673527,33.9176321024517,4.462112717050836,11.4145229098546,0.79945558,0.0,0.0,4.24447807
Walsall and Bloxwich,27.802792696030327,17.869232070685236,20.82026645766878,2.6099878500203233,9.77396355006097,17.34,0.0,0.0,3.7837573755343623
Walthamstow,45.761121301253,8.704077216268733,7.54087690130686,5.417096170215347,24.94251185095606,6.63,0.0,0.0,1.0043165600000001
Warrington North,30.741415097327742,16.608672322200338,31.121900464372917,5.915080368255915,9.092852873385134,1.3510849,0.0,0.0,5.068993974457949
Warrington South,31.52480503370914,20.222035453178577,27.75523995626201,6.5236293617512,9.258344008336046,0.935,0.0,0.0,3.7809461867630283
Warwick and Leamington,33.47627642009932,21.32685290699924,19.451200330948495,7.183942765810297,15.74479779247035,0.255,0.0,0.0,2.5619297836723067
Washington and Gateshead South,31.324635566082254,11.589969422190496,36.92172578075407,3.9124424333991237,8.712772082493345,1.313099625000008,0.0,0.0,6.225355090080709
Watford,27.077309087549768,27.731737198497406,13.672193963075356,13.966516823896228,10.025550471688685,5.44,0.0,0.0,2.0866924552925568
Waveney Valley,7.026569298333589,20.211491707798945,23.289143586497673,2.198111189166794,42.87398664750039,0.17,0.0,0.0,4.230697570702617
Weald of Kent,16.50279053768206,40.17083878646359,22.344926523374667,6.264466928841029,10.731544106523087,0.0,0.0,0.0,3.885433117115575
Wellingborough and Rushden,28.748153585098883,23.110660797228626,30.30728873518392,3.2967145039973778,9.138000552963693,0.51,0.0,0.0,4.789181825527504
Wells and Mendip Hills,6.232396204815343,23.2064730690942,21.343586767768354,34.377948775221455,8.222323803257185,3.0244785230232516,0.0,0.0,3.492792856820205
Welwyn Hatfield,29.669300417451982,32.58929127285484,19.696922979156042,5.650441182477964,9.621797419152887,0.0,0.0,0.0,2.772246728906299
West Bromwich,36.01391737989569,20.492275097290065,20.477087234947266,4.230811266390992,11.09879037122837,4.25,0.0,0.0,3.4371186502476294
West Dorset,5.0601586057037915,20.316081902061267,24.61899369046194,36.713533405322465,9.48387015523605,1.5465525499999997,0.0,0.0,2.1608096912144927
West Ham and Beckton,38.87798322432444,10.997605744725814,7.356443547878236,5.440590273441887,18.02453315298562,18.275,0.0,0.0,0.9278440566440143
West Lancashire,31.217698789094563,17.68147406993278,28.480101621226382,4.478382016684677,13.903935495288414,0.0,0.0,0.0,4.238408007773191
West Suffolk,20.205526234405085,28.695428886994222,28.183382266027422,7.651797460816718,8.967392382450152,1.7433104250000002,0.0,0.0,4.553162344306404
West Worcestershire,11.467289118368733,28.727041789930844,25.453927681604544,18.72739995659024,11.605542269770718,0.49930159999999996,0.0,0.0,3.519497583734921
Westmorland and Lonsdale,3.7100502000000004,20.68922574826503,23.440400614126204,38.40782284622755,10.916356391381218,0.2908842,0.0,0.0,2.54526
Weston-super-Mare,27.285653357467094,17.63675526672735,34.493920424545315,7.223832407028017,8.80549722108405,0.0,0.0,0.0,4.55434132314818
Wetherby and Easingwold,20.622134559547543,38.081934418015464,20.57288249029534,5.703288688637572,10.642181681181793,1.0755445399999999,0.0,0.0,3.202033622322293
Whitehaven and Workington,32.51739382902733,13.710195619324848,37.47531593648331,3.0911087500856493,7.7880858650788625,0.0,0.0,0.0,5.4179
Widnes and Halewood,38.17637933230692,7.586732781674689,34.82326271305029,4.488912294208548,9.754667053759555,0.599224105,0.0,0.0,4.5708217200000005
Wigan,34.20729727852482,7.920557850964295,34.47610994411037,3.8462254842873915,6.4710706801468305,7.578259333043157,0.0,0.0,5.400479428923133
Wimbledon,16.779,29.043603680444004,6.434590066242293,33.42286939649908,12.153492519374499,0.935,0.0,0.0,1.2314443374401154
Winchester,4.37796683388706,27.435612924988718,16.91998431592193,37.939877738982574,10.353122516966398,0.6778936099999999,0.0,0.0,2.2955420592533224
Windsor,18.178506125793938,34.51773929193317,14.399639210974192,17.058376650454406,9.455129951363213,4.25,0.0,0.0,2.1406087694810947
Wirral West,32.283274510172475,19.60327879325135,29.688152471806667,4.931428683427901,10.311861220283701,0.0,0.0,0.0,3.182004321057904
Witham,19.564924638005103,33.83495812251809,26.188981713562885,5.5275508332909,9.028282050886325,1.6168026169591245,0.0,0.0,4.238500024777593
Witney,7.772634421554463,27.212527578920845,22.7652153688216,30.67742577907721,7.46878562011633,0.83747802,0.0,0.0,3.2659332115095485
Woking,7.356890698209582,29.398548082912725,14.45379938398829,36.79624878549289,9.346877148870252,0.255,0.0,0.0,2.2926359005262547
Wokingham,5.644188600224357,31.656569525417858,16.522389572270875,36.00427538177726,8.021856549712044,0.0,0.0,0.0,2.1507203705976017
Wolverhampton North East,31.56342373653775,21.692270042420635,29.998229768509916,3.369453541971807,8.54636062591542,0.0,0.0,0.0,4.830262284644476
Wolverhampton South East,37.295517111788484,17.046353275377722,24.48917959461625,3.040165751702651,11.166512621685413,2.295,0.0,0.0,4.567271644829485
Wolverhampton West,34.409830767793416,25.01399888155237,16.45804580329341,4.063029711027872,11.707089133083617,5.5249999999999995,0.0,0.0,2.823005703249315
Worcester,28.758511542130616,17.184853440824604,29.316418380895286,7.12335933835612,13.092078015068362,0.765,0.0,0.0,3.759779282725039
Worsley and Eccles,32.913654120347175,17.065694280105536,27.653603062457393,4.1920680577223415,11.44179435708559,2.295,0.0,0.0,4.4381861222819765
Worthing West,28.661375208834457,22.558361135336522,31.119184490725473,4.510847044618954,8.864541133856862,0.595,0.0,0.0,3.5906909866277386
Wycombe,28.85229181745442,24.80597254523733,14.80682499153547,8.049279042008354,9.768173926715477,11.39,0.0,0.0,2.327457677048943
Wyre Forest,22.28005922687225,22.438869376238408,34.517173323337396,5.034329939280085,7.3543721311518535,3.3318179850652,0.0,0.0,5.043378018054811
Wythenshawe and Sale East,37.044155911615356,12.706343317389699,25.52068958423225,5.1639853220737235,13.667313202203399,2.295,0.0,0.0,3.602512662485563
Yeovil,4.992702045625086,17.562886244853452,27.565968672577743,34.617550885358014,9.802453357441637,0.98727082,0.0,0.0,4.371167974144073
York Central,34.06619672014897,7.3521311709192645,23.311714157328684,6.103981761147659,25.26842482065103,0.85,0.0,0.0,2.947551369804393
York Outer,28.66094630098829,22.96393977903221,25.802256831655626,9.127327862153107,9.273099004280885,0.917788085,0.0,0.0,3.2546421368898804
