Seat,Nation,County,Region,DominantHandTribe,Archetype_1,Archetype_2,Archetype_3,Archetype_4,Archetype_5,Hand_Muslim,Hand_Left,Hand_Progressives,Hand_Average,Hand_Liberal,Hand_Blues,Hand_Reforms
Houghton and Sunderland South,england,Tyne and Wear,North East,Average,0.0,68.11703064925622,2.1553040741427196,23.257137859781764,6.470527416819291,0.3683791,8.442646156749854,4.8342354246659465,36.27774226445469,17.419457444787284,0.4865,32.17103960934222
Hove and Portslade,england,East Sussex,South East,Average,1.1334505974828957,9.216064658420512,15.008803182696676,42.131432558326416,32.51024900307351,3.3948885,9.594329028635595,19.543258366821757,27.960545863234785,22.80921965253329,3.0446151,13.653143488774573
Huddersfield,england,West Yorkshire,Yorkshire and the Humber,Muslim,20.823843033082486,33.880259714137,4.809455516507879,17.57605250607794,22.910389230194696,21.5722675,12.89578482362414,17.62910066978778,16.8469551108099,13.814366654565529,0.7547908999999999,16.486734341212657
Huntingdon,england,Cambridgeshire,Eastern,Average,1.06623746259159,35.57895924127158,6.027349748769492,43.71186184617656,13.615591701190777,1.914673,7.514558634833238,10.38961711492678,25.19639687769984,23.77803118880491,11.0945811,20.112142083735232
Hyndburn,england,Lancashire,North West,Reforms,12.28479890074053,50.87493303803048,0.0,25.87067110240076,10.969596958828234,14.8203688,10.31451994324451,7.242338523128058,24.13323344770346,15.73442035910987,1.8608055,25.894313426814094
Ilford North,england,London (Redbridge),London,Muslim,41.58157544278703,0.0,14.846329020294288,23.38443995395211,20.187655582966567,30.5585082,11.86376377853184,21.320184519396683,0.0,13.373863539431635,18.7746717,4.109008262639836
Ilford South,england,London (Barking and Dagenham; Redbridge),London,Muslim,53.77554097851854,0.0,4.965436869044939,13.071679393343869,28.187342759092644,41.3951175,14.35132258446007,25.03966156532761,0.0,4.359491960983077,12.0790541,2.7753522892292404
Ipswich,england,Suffolk,Eastern,Average,4.551062315331337,49.926782270211596,13.069286480513679,19.077007236594234,13.375861697349153,4.011496299999999,9.75571298246404,14.301284196030789,31.75196613224375,14.6039557529769,2.1618024,23.41378223628452
Isle of Wight East,england,Isle of Wight,South East,Average,0.0,47.886395535104064,0.0,42.694088426240036,9.419516038655905,0.3360812999999999,6.288503216778429,7.337687887470011,31.74433117801117,19.10649348915169,7.1514481,28.035454828588705
Isle of Wight West,england,Isle of Wight,South East,Average,0.0,47.09012245010021,0.0,41.32355078058939,11.586326769310391,0.5054069999999999,6.933511974543616,7.404181105660469,31.88461789619521,16.813228409981065,9.3879973,27.07105631361964
Islington North,england,London (Islington),London,Progressives,2.7395956893011735,6.549566621319211,39.82894138614125,14.646624659276869,36.235271643961504,12.4304588,12.60623690694566,42.55449400937397,2.475371884400971,17.46422081868831,5.7881441,6.681073480591083
Islington South and Finsbury,england,London (Hackney; Islington),London,Progressives,1.6928931581860052,3.3785950402641505,39.71463674474081,13.67382821161873,41.54004684519032,11.3965642,16.42589464282241,41.38071690151356,0.0,18.751440946709906,5.724119399999999,6.3212639089541405
Jarrow and Gateshead East,england,Tyne and Wear,North East,Average,0.0,69.22003906863603,4.305852456882458,18.31379529941254,8.16031317506897,1.4225736,8.90921941259618,5.689199207739764,34.69402182016853,16.706889520921198,0.1864461,32.39165033857432
Keighley and Ilkley,england,West Yorkshire,Yorkshire and the Humber,Average,12.574468686104437,36.207443390252074,0.0,36.378604885421986,14.839483038221497,15.7395854,8.830377707575527,8.252033484010912,22.85835391014153,19.687325631471488,3.9029222,20.72940166680055
Kenilworth and Southam,england,Warwickshire,West Midlands,Liberal,0.7978118257171934,20.986742602648153,6.2000258573751355,56.789868094579454,15.22555161968007,0.7718751,8.77999676886176,8.325632409137372,15.089214462187243,35.71101033200224,15.616355700000002,15.705915227811378
Kensington and Bayswater,england,London (Kensington and Chelsea; Westminster),London,Progressives,0.0,0.0,77.16372130679964,5.744536078697752,17.091742614502607,12.58166,12.35223268055487,30.361602931938226,0.0,11.958377024516937,28.6887799,4.057347462989973
Kettering,england,Northamptonshire,East Midlands,Average,3.5344828729330655,48.009901353069075,5.6819053148472465,32.342715638493324,10.430994820657288,1.4086799,8.392775158729254,11.42849254679008,30.506899141482805,18.14366347740744,5.0711302,25.048359575590432
Kingston and Surbiton,england,London (Kingston upon Thames),London,Liberal,9.213766402037473,2.9958616457134024,24.529814793734744,37.825085605003,25.435471553511395,6.9416333,12.38960652039751,20.23947715901487,18.81037906865447,24.97887569024721,7.143462799999999,9.49656546168595
Kingston upon Hull East,england,East Riding of Yorkshire,Yorkshire and the Humber,Reforms,0.956155480472363,77.91628624650711,2.0991205844007257,9.531050949339036,9.497386739280767,1.1505162,9.612921051970533,6.063946464954638,33.226707750152855,12.126697522989463,0.2992911,37.5199199099325
Kingston upon Hull North and Cottingham,england,East Riding of Yorkshire,Yorkshire and the Humber,Average,3.4857300828233058,56.95255805665369,4.775502727112289,14.656467142660468,20.129741990750244,4.5757972,13.33347307523001,11.281908683302964,33.42816355611188,10.017353188519133,0.4134057,26.949898596836007
Kingston upon Hull West and Haltemprice,england,East Riding of Yorkshire,Yorkshire and the Humber,Average,0.8380845351734407,58.34890146276501,6.175884535879541,22.443108168411317,12.19402129777068,3.1649549,8.509881740287433,10.146392155842848,32.23112673187093,16.065201614975148,0.3439214,29.538521457023634
Kingswinford and South Staffordshire,england,Staffordshire; West Midlands,West Midlands,Average,0.7623687093535215,42.502495852935795,2.6101922836915037,47.996140327192876,6.128802826826302,0.4732699,7.259382282821238,6.668976348883426,30.960468377823616,27.45214315094909,3.8928241,23.292935839522634
Knowsley,england,Merseyside,North West,Average,0.0,74.33046147943456,10.57740346055113,15.092135060014309,0.0,0.5555496,9.552631236414271,5.998903385954923,37.27001950838397,14.513671765516966,0.2713831,31.837841403729865
Lancaster and Wyre,england,Lancashire,North West,Average,1.8818636995713802,30.964387483904115,0.0,38.87944407623415,28.27430474029035,2.4350951,19.60436398513365,8.72770663833474,22.06782729827023,17.971388251482253,9.5943499,19.59926882677913
Leeds Central and Headingley,england,West Yorkshire,Yorkshire and the Humber,Left,9.155982176650888,0.7029312726615207,0.0,17.604284456726862,72.53680209396073,9.9377597,45.62886658391881,23.002680624311807,2.773102154443393,7.4489415455230255,2.3250785,8.883570891802966
Leeds East,england,West Yorkshire,Yorkshire and the Humber,Reforms,12.091412342573129,51.53142233602094,9.203816291036507,16.727052268844847,10.446296761524588,12.7115106,11.67551853301278,14.877380179699646,20.25621420606984,17.1873759722553,1.8855394,21.406461108962443
Leeds North East,england,West Yorkshire,Yorkshire and the Humber,Liberal,17.004824939484962,7.64013997998943,14.280643311909657,37.31209141687193,23.762300351744024,13.553753399999998,9.298061812467251,23.359103456805546,11.067112270732936,25.502822118827797,6.5067956,10.712351341166483
Leeds North West,england,West Yorkshire,Yorkshire and the Humber,Liberal,2.4100461734909033,22.586381902682156,4.538206505396614,53.65971782087568,16.805647597554664,2.125755,8.63949179460031,8.816791636382975,26.585146980076274,34.05616026611916,2.6791026,17.097551722821294
Leeds South,england,West Yorkshire,Yorkshire and the Humber,Progressives,10.87877210405874,53.95773369004083,17.862714491342814,0.0,17.300779714557628,12.0765335,14.46394075981969,26.67858031810501,15.720196547388523,9.725811034240198,1.2886888,20.046249040446583
Leeds South West and Morley,england,West Yorkshire,Yorkshire and the Humber,Average,2.8314948215485676,43.36515088660013,2.8521065137760653,36.19269912568964,14.758548652385603,1.7069553000000002,9.164538114980282,9.636811280246482,28.519510925711444,24.494779722370776,1.7032831,24.77412155669101
Leeds West and Pudsey,england,West Yorkshire,Yorkshire and the Humber,Average,6.749789753918386,43.9525634678761,5.607351072163806,26.178755143117765,17.511540562923937,5.7777645,9.962025632697904,14.07495515650722,26.192656811894835,19.514641821968866,1.1113149,23.36664117693117
Leicester East,england,Leicestershire,East Midlands,Blues,63.02272233601709,18.364731492807014,0.0,0.0,18.612546171175886,25.6367472,14.166675218323672,13.0063892040235,0.0,2.823886482143081,37.5887379,6.777563995509749
Leicester South,england,Leicestershire,East Midlands,Muslim,38.78483560580659,14.823155882281219,0.0,4.299347912047699,42.09266059986449,34.8285382,24.61258721256872,18.81693563167453,0.0,4.149640678466506,8.956086599999999,8.636211677290252
Leicester West,england,Leicestershire,East Midlands,Progressives,18.457426736846813,49.150483043894845,14.543190933625006,0.0,17.848899285633333,10.4768451,16.180742334588448,22.63538806256102,16.571547066982504,8.590992842704843,7.508498900000001,18.035985693163187
Leigh and Atherton,england,Greater Manchester,North West,Average,0.4302313906068246,57.98792970294502,8.147060470252383,27.737656765410613,5.697121670785155,1.4716622,8.61433927413058,8.201056008829154,33.68338071016102,18.40866420240693,1.0097209,28.61117670447232
Lewes,england,East Sussex,South East,Average,0.0,31.87878652202283,1.091095950362169,51.481593085868504,15.5485244417465,0.6993007,7.310329296366716,7.772670661442488,34.85139284021281,23.54632714168929,5.4488848,20.37109456028869
Lewisham East,england,London (Lewisham),London,Progressives,7.336377785813049,26.39677571774811,38.64175439382991,12.260968845237898,15.36412325737101,7.480822199999999,10.10336086709496,43.56410038572254,9.12539440316354,17.11067794820802,4.3235773,8.292066895810937
Lewisham North,england,London (Lewisham),London,Progressives,3.4202244959932884,6.35052621373289,40.54666906317043,13.745116557611711,35.937463669491684,8.3139813,12.29352632018009,50.502228381021936,3.532363302578375,15.917163576733552,2.9371969,6.503540219486063
Lewisham West and East Dulwich,england,London (Lewisham; Southwark),London,Progressives,3.6004970160399856,5.52153052772638,32.323271494911836,31.69032749494291,26.864373466378893,5.260357,8.283410138248847,38.29603317983211,9.98458723902644,26.79981372953768,3.5201719,7.855626813354921
Leyton and Wanstead,england,London (Redbridge; Waltham Forest),London,Progressives,17.991797650985525,7.640495539279795,28.628272582174603,22.1686936597598,23.570740567800268,22.2107553,9.332339987290998,32.02556854896094,8.82778012675361,17.055011700779296,4.2496055,6.298938836215154
Lichfield,england,Staffordshire,West Midlands,Liberal,0.0,40.02059283004599,2.7050588715259445,47.0232843379231,10.251063960504968,0.4927235,7.239985299522234,6.607102096040195,27.24818611861696,28.604802300445037,6.3877383000000005,23.41946238537558
Lincoln,england,Lincolnshire,East Midlands,Average,0.6934404907401404,47.1699087146719,0.0,23.492539129908582,28.644111664679382,1.6818465,19.567621817585888,10.134110608235495,31.071475414207868,11.160192396399854,2.0797196,24.3050336635709
Liverpool Garston,england,Merseyside,North West,Average,0.7266689478315371,49.91735461390693,12.82375505844323,29.5640958764932,6.968125503325109,1.8713338,9.683974119031074,7.857591713426565,32.33797169319682,22.77643845672169,1.5663521,23.90633811762385
Liverpool Riverside,england,Merseyside,North West,Left,5.644604892561013,34.24588321482423,16.88120948996174,0.0,43.22830240265302,10.1064236,30.48360869291788,21.52631401933575,14.884006719842844,5.64854608549818,1.3937844999999998,15.957316382405354
Liverpool Walton,england,Merseyside,North West,Average,1.3917441636816612,72.88715505534307,12.49466957640997,11.152886801233267,2.073544403332039,1.4314748,11.28510466887374,8.277395028687193,38.49123486004967,9.972310641353316,0.5115215,30.030958501036075
Liverpool Wavertree,england,Merseyside,North West,Left,5.8467965142891165,25.857038632591106,14.587377528711421,21.095709699982322,32.61307762442603,8.2952942,23.244041579291512,18.776223708323343,19.07359692510292,14.098846513341329,1.4881503,15.02384677394091
Liverpool West Derby,england,Merseyside,North West,Average,2.5040426691003854,63.78510769753027,11.281910467535777,16.74639380955184,5.682545356281727,2.3937018,10.70381785017924,9.517303933966437,40.38389735635434,9.538362467497786,0.5560295000000001,26.9068870920022
Loughborough,england,Leicestershire,East Midlands,Left,7.3456182386619355,25.49183375397504,0.0,34.403834109267336,32.758713898095685,4.3117827,21.919807877945946,10.593463677517004,18.52245869706317,19.30490011433537,7.4463972,17.901189733138516
Louth and Horncastle,england,Lincolnshire,East Midlands,Reforms,0.0,55.88975720044218,0.0,39.77727429318059,4.3329685063772265,0.2867198,6.431919764526314,6.09569903372139,24.087539361400843,18.8789036239996,13.901837100000002,30.31738131635185
Lowestoft,england,Suffolk,Eastern,Average,0.0,61.56045710648036,0.0,29.242064368797354,9.197478524722282,0.4198881,7.675969311569954,6.3787334098794,34.140254384530394,15.666234676898894,1.9718504,33.74706971712136
Luton North,england,Bedfordshire,Eastern,Muslim,33.5453741481242,27.765587875971676,6.105216032256056,17.17743618279839,15.406385760849673,32.545462400000005,11.79775918631443,19.41992279500868,10.069217562594275,12.64111153824436,3.7164701,9.810056417838254
Luton South and South Bedfordshire,england,Bedfordshire,Eastern,Muslim,27.942242576187088,29.48390021891627,14.687221464526976,9.814827530333337,18.07180821003634,29.7314148,13.00244391901289,21.08384909271878,8.071170829790148,11.992695949125912,5.625853299999999,10.492572109352285
Macclesfield,england,Cheshire,North West,Average,0.0,29.139263234045732,4.592042296710592,52.270160686730506,13.998533782513183,0.7104666,6.454022559199204,8.277688819059737,32.81409124891586,29.17611869168041,3.1678055,19.3998065811448
Maidenhead,england,Berkshire,South East,Liberal,8.73148662594774,12.51816109393587,16.312381866388293,49.29682986273865,13.141140550989446,6.0986143,7.45624745624745,14.25222446388154,17.279899302741924,34.02759709922899,8.7922982,12.093119177900098
Maidstone and Malling,england,Kent,South East,Average,3.213322170541603,37.12273522998652,12.158339017811533,35.81938164472344,11.68622193693691,2.3158108,8.548147161349053,11.91262827619274,31.965941250478267,20.20160681861737,5.3007035,19.755162193362565
Makerfield,england,Greater Manchester,North West,Average,0.0,60.73272993262496,4.470141472422826,31.555319935721336,3.2418086592308826,0.8336806999999999,8.836618681983778,5.289826788433419,35.40857398817751,18.4287390316376,0.4916896,30.71087120976769
Maldon,england,Essex,Eastern,Liberal,0.0,41.06054561337386,1.1479616306659017,49.03015665561291,8.761336100347329,0.5891414,7.67367780574809,5.7947866859455335,25.248254641858395,28.51147274764902,9.8331231,22.34954361879896
Manchester Central,england,Greater Manchester,North West,Progressives,11.49303180191548,14.361530306603953,18.39781162989355,11.516876388991093,44.23074987259593,15.9851331,22.62746721390887,30.774404145867145,4.502282941988653,11.889854331636911,1.4681882,12.752670066598418
Manchester Rusholme,england,Greater Manchester,North West,Left,25.16225596420813,2.4754671688098013,12.584739403279405,0.0,59.77753746370264,33.708647,36.55769487213674,20.20082205117568,0.0,0.6179766289603525,2.9112079,6.003651547727222
Manchester Withington,england,Greater Manchester,North West,Progressives,10.503378239660579,0.0,9.303895680359446,33.79062625973161,46.40209982024837,14.1397607,20.86393821184869,23.82843816656941,9.20691017811066,20.01319407274156,3.0499413,8.897817370729676
Mansfield,england,Nottinghamshire,East Midlands,Reforms,0.7414318139982907,65.44353170388158,3.922013735157986,21.923515310798678,7.969507436163473,1.0823436,7.894643553475826,7.062876817670668,33.037789911168446,15.091655381510051,2.7683479,33.062342836175006
Melksham and Devizes,england,Wiltshire,South West,Liberal,0.0,37.848951348168356,1.221630805833885,49.59650621294623,11.332911633051522,0.5010998,6.9362516816723385,6.681520368671003,25.15006244008822,27.65721349994294,10.001492700000002,23.072359509625503
Melton and Syston,england,Leicestershire,East Midlands,Reforms,5.5451897745912655,40.287743441236934,1.2860187577301105,42.38632420549909,10.494723820942605,0.9432463,8.108590819789233,7.933730503975485,20.019846959078308,24.453485681422062,13.9931434,24.547956335734906
Meriden and Solihull East,england,West Midlands,West Midlands,Liberal,6.199977479225488,36.15505089154931,8.471325720920133,39.54293916330284,9.63070674500222,3.4516745,8.751278118609388,10.36064760966538,21.925033692990013,29.32115986510785,6.2718093,19.91839691362737
Mid Bedfordshire,england,Bedfordshire,Eastern,Liberal,3.3846699064282704,26.070310624931857,7.667276765157531,50.112075340978244,12.765667362504091,1.5488391,8.277930336753844,9.281675931010994,14.886908845472476,33.31734769946989,15.840526,16.84677208729279
Mid Buckinghamshire,england,Buckinghamshire,South East,Liberal,1.428421030010598,20.60693531599999,12.692294715313585,56.04947704478983,9.222871893885994,1.6237716999999998,7.357605761695664,8.965038287326376,10.988281693661634,34.973587407152785,21.6607902,14.430924950163527
Mid Cheshire,england,Cheshire,North West,Average,0.0,49.69500975318702,3.935355299609602,35.558938658220086,10.810696288983298,0.559864,8.227864283705346,6.807863753207278,34.10614807978574,22.06804589937003,0.8840756000000001,27.34613838393161
Mid Derbyshire,england,Derbyshire,East Midlands,Liberal,0.0,33.63258164396804,0.3251661095839013,51.537976862832814,14.504275383615239,0.6023001,7.779823116635049,6.856580188565882,27.295674728818227,30.07761257717637,4.4270414,22.96096788880447
Mid Dorset and North Poole,england,Dorset,South West,Average,0.0,37.50558787455466,0.0,52.17693125514747,10.317480870297876,0.4540104,7.437974747538564,6.055096999708261,28.987850247162328,28.22112242425673,6.206653800000001,22.63729138133412
Mid Leicestershire,england,Leicestershire,East Midlands,Liberal,11.926899763893548,28.945674725463792,0.0,45.46982711561539,13.657598395027263,1.7729764,8.186866248189279,10.644196223795902,20.858991122105422,24.59267422720124,14.1570999,19.78719587870816
Mid Norfolk,england,Norfolk,Eastern,Reforms,0.0,52.21258474064523,0.3512863031436747,40.68094976478411,6.755179191426983,0.4377073,7.1369753579548885,6.654816632548847,26.108498543758884,21.1667924701825,10.5536831,27.941526595554887
Mid Sussex,england,West Sussex,South East,Liberal,1.7619685699274559,22.749065132933335,7.97897752086389,52.994351987055225,14.515636789220101,1.2205409,7.056154141817399,9.255658307942529,30.021999699783063,31.958730850169427,4.6275347,15.859381400287583
Middlesbrough and Thornaby East,england,North Yorkshire,North East,Average,12.099736082638287,58.64192859900508,4.679819245525241,7.095616278965998,17.482899793865382,13.1051393,12.82712903783036,11.623727108445353,27.873769406870352,8.216118932257158,1.2133827,25.140733514596786
Middlesbrough South and East Cleveland,england,North Yorkshire,North East,Reforms,0.0,59.96318513346354,0.7919187861313406,30.737171458185614,8.507724622219508,1.166553,8.357649020425173,5.735812235562351,30.24528282682826,18.179353091550123,5.759164800000001,30.556185025634104
Milton Keynes Central,england,Buckinghamshire,South East,Progressives,11.417228739673428,26.051772842421027,22.946395413358466,22.357225835332457,17.227377169214623,8.0911165,9.535644592875911,27.175324531601472,14.02400848506062,20.442542596822737,7.2054179,13.525945393639253
Milton Keynes North,england,Buckinghamshire,South East,Liberal,6.635718155689426,30.051635986855274,12.638527961170437,37.18665517724645,13.487462719038417,5.6504889,7.862751963187107,15.889845854304186,17.557187457955735,26.817393007583192,8.7864433,17.43588951696978
Mitcham and Morden,england,London (Merton),London,Progressives,14.594138398134243,20.758797805736442,32.335044220584095,19.390914586885202,12.921104988660012,12.6929106,10.12369230144798,29.364147758097307,13.949427722300925,17.883106600617285,7.795454199999999,8.191260817536506
Morecambe and Lunesdale,england,Cumbria; Lancashire,North West,Reforms,0.0,44.14597254939655,1.428746305640108,46.16611420311445,8.259166941848898,0.4312975999999999,8.959255924112131,7.172512821290883,24.5908166758982,22.16576131326402,10.2610932,26.419262465434763
New Forest East,england,Hampshire,South East,Average,0.0,42.275658048240516,0.0,47.54190421367455,10.182437738084932,0.3040485,7.141799582744457,6.247811670872167,28.77343359146852,25.527910817049936,7.107353300000001,24.89764253786493
New Forest West,england,Hampshire,South East,Average,0.0,35.967048448894516,0.2016562986397451,54.77949601846959,9.051799233996146,0.3693857,6.198766926920232,6.719296091824887,30.301138100717225,27.42534631377585,6.8011566000000006,22.184910266761804
Newark,england,Nottinghamshire,East Midlands,Average,0.0,42.33763972012193,3.1590145761664212,43.74669779466558,10.756647909046082,0.6215437,7.750436398445847,7.634548372729072,25.877140189269483,24.506781270680293,9.7093241,23.900225968875304
Newbury,england,Berkshire,South East,Liberal,0.6364158621458643,35.13599346753332,10.019106118448187,42.20361390806938,12.004870643803251,1.1253789,7.7288565093443,10.69455836791952,23.38324139476788,27.91584497887243,8.697860200000001,20.454259649095874
Newcastle upon Tyne Central and West,england,Tyne and Wear,North East,Left,12.611491786083468,42.657945887768484,5.550492786273295,8.702339254052479,30.47773028582227,14.6178792,21.226546681664672,13.877165412296172,19.68133068824983,10.361428564654908,1.4119195,18.823729953134418
Newcastle upon Tyne East and Wallsend,england,Tyne and Wear,North East,Average,1.9457350422415773,48.37982547954965,2.7171319500654123,18.103065544463806,28.854241983679547,3.4096249000000003,18.46085047564831,11.547083664276354,27.50384854974249,13.938874336936156,0.9946834,24.145034673396697
Newcastle upon Tyne North,england,Tyne and Wear,North East,Average,5.1514277999575055,18.3962386651703,0.0,39.947194782665214,36.505138752206975,4.2059008,20.390261952180342,13.365098484683736,27.96456926247143,17.81768385449607,1.857005,14.399480646168428
Newcastle-under-Lyme,england,Staffordshire,West Midlands,Reforms,1.6980029295081185,47.78047952202752,2.0546811152739446,31.286172067149902,17.180664366040514,2.1829925,14.63665709274838,7.400688351046225,24.75064392730744,20.286992879079325,4.3162485,26.42577674981863
Newton Abbot,england,Devon,South West,Average,0.0,42.05628877623703,0.0,46.400347341467516,11.54336388229544,0.3288522,6.69977714103787,7.126586978290629,34.29289997180689,21.52718523580168,3.880700000000001,26.14399847306293
Newton Aycliffe and Spennymoor,england,County Durham,North East,Reforms,0.0,63.29884787164733,0.8003844935696663,26.753479316035815,9.147288318747176,0.3777138,9.41928771711686,6.060711471567512,23.47751705993487,17.511436345098964,10.3829565,32.7703771062818
Normanton and Hemsworth,england,West Yorkshire,Yorkshire and the Humber,Reforms,0.0,71.4507007267894,4.087319167196484,19.858735244937805,4.603244861076304,0.6223301,8.30654249955513,5.5925954692176685,21.92768527588919,17.568332063780627,10.6551689,35.3273456915574
North Bedfordshire,england,Bedfordshire,Eastern,Liberal,2.578795849100889,29.142987376492176,7.362521921427845,48.56449382010609,12.351201032873005,1.5458131,7.786174941344294,9.88158265451398,19.391373232402287,30.878537224482557,12.4983686,18.01815024725688
North Cornwall,england,Cornwall,South West,Reforms,0.0,49.50505947712026,0.025317835590630843,42.30322159758226,8.166401089706845,0.2430415,7.089456674187447,6.986413778665064,25.674266172929062,17.91411389992135,14.6511,27.44160797429707
North Cotswolds,england,Gloucestershire,South West,Liberal,0.0,30.521040333801352,6.042653910218742,53.95202545350292,9.484280302476998,0.342284,6.951410859891452,8.405203735928835,21.730439528573868,30.43213260730476,13.123097,19.01543226830109
North Devon,england,Devon,South West,Average,0.0,47.82540227472335,0.0,42.491542243968915,9.683055481307742,0.4370709,7.391504742498108,7.409048207013413,28.597673061045622,17.871601194459398,11.028765,27.264336894983447
North Dorset,england,Dorset,South West,Average,0.0,40.50892714600487,1.4893097923484577,50.205214506642136,7.7965485550045415,0.290913,7.118696186961849,7.014062389792596,24.79066472158216,24.540283360778364,12.8285996,23.41678074088503
North Durham,england,County Durham,North East,Reforms,0.0,57.99313141231852,0.0,31.25182843658219,10.755040151099296,0.4969991,8.922905790597998,6.219059819789675,29.917619097158266,18.576889460074565,5.383179,30.4833477323795
North East Cambridgeshire,england,Cambridgeshire,Eastern,Average,0.0,66.11985631647173,5.591646578329968,25.369916861827473,2.9185802433708363,0.6656321,7.594801368561106,6.80412132351605,33.09406891492026,15.42172774748168,5.015248,31.40440054552092
North East Derbyshire,england,Derbyshire,East Midlands,Average,0.0,53.048062822632026,0.0,37.80723054440526,9.14470663296271,0.3775381,7.235344794332062,4.678324775556029,30.41828633803064,22.406614408799623,6.244985400000001,28.638906183281645
North East Hampshire,england,Hampshire,South East,Liberal,0.3100023344102818,17.72464029988454,7.910530563863162,59.51693041711249,14.537896384729528,0.7201157,7.427174478693907,8.989793617322846,19.77805556725897,38.81931835171651,9.9535457,14.31199658500776
North East Hertfordshire,england,Hertfordshire,Eastern,Liberal,1.4894439021256647,31.468397441447323,8.543923369494834,45.342928640670536,13.155306646261641,0.8259799,7.46035747296145,10.066349182118104,22.416150481138743,31.219123497272523,9.1301742,18.881865266509195
North East Somerset and Hanham,england,Somerset; Gloucestershire,South West,Liberal,0.07120291000044698,35.52107532744712,0.0,49.89894278070124,14.508778981851192,0.4929717999999999,9.741065149287133,5.700318251696785,26.52043484485728,28.05267423902379,7.538430099999999,21.954105615135024
North Herefordshire,england,Herefordshire,West Midlands,Liberal,0.0,39.32215798640361,2.761576292367327,51.13263295935252,6.783632761876544,0.2948484,6.381790796717561,7.733582290679378,20.766945290968664,25.422374820574973,16.180776400000003,23.21968200105941
North Norfolk,england,Norfolk,Eastern,Reforms,0.0,48.85587670310254,0.0,44.796705419930916,6.347417876966537,0.1713274,5.792843183502919,6.303735421206032,21.38350579147803,20.793412535550747,17.250382400000003,28.30479326826227
North Northumberland,england,Northumberland,North East,Reforms,0.0,47.74417405076864,0.0,42.506258652309484,9.749567296921873,0.3788208999999999,6.196976220021771,7.274660378216222,24.88762011478964,20.139721930991342,14.0539,27.068300455981024
North Shropshire,england,Shropshire,West Midlands,Reforms,0.0,48.98427012202918,2.1768507635866587,42.26128297998941,6.57759613439475,0.4339082,7.714411761199004,6.80113028196673,22.342019677382808,21.924569561188942,13.8173762,26.966584318262512
North Somerset,england,Somerset,South West,Liberal,0.0,26.1673248652509,1.5725784552506754,57.90513475764725,14.354961921851173,0.4839684999999999,7.0557525226945,7.403135738527275,28.138349559845352,32.05012101848128,6.0014122,18.867260460451583
North Warwickshire and Bedworth,england,Warwickshire,West Midlands,Reforms,3.22448995513031,56.02027041564379,3.761234937905369,31.498585244940635,5.495419446379884,0.7387953,8.357180778743167,8.910888928769955,23.129463592357496,21.53730605795624,7.8881564,29.43820894217314
North West Cambridgeshire,england,Cambridgeshire,Eastern,Average,4.118953868328246,42.66536193996352,13.46253916299377,32.13914821394118,7.61399681477327,2.9128254,8.573745165284272,13.41928873607746,22.677126961138043,22.61772978425184,9.0073833,20.79190065324838
North West Essex,england,Essex,Eastern,Liberal,1.2080924287787307,30.782067248391716,8.263833762789519,48.79112447278601,10.954882087254028,0.9050553,7.910033148139495,8.667495434585014,20.9421500029284,28.99045081864029,15.201866,17.382949295706805
North West Hampshire,england,Hampshire,South East,Average,1.0174528298857979,37.922816727208755,6.867509294841466,41.130713787587666,13.061507360476309,0.9573446,7.715838791848624,9.413699909685358,29.58702234504153,23.957390694832835,7.598495300000001,20.77020835859166
North West Leicestershire,england,Leicestershire,East Midlands,Reforms,0.0,47.231713509041704,2.14210641564041,38.91378171943064,11.712398355887247,0.4146997,8.726409551340804,6.541164680988295,21.94750734832084,26.03071852468089,8.9133601,27.42614009466917
North West Norfolk,england,Norfolk,Eastern,Reforms,0.0,60.78924698946775,4.301051871906561,29.92191180429658,4.987789334329105,0.5965082,7.0645352279455125,7.058871327253085,28.645223321149217,16.028988333287653,10.7377644,29.868109190364528
Northampton North,england,Northamptonshire,East Midlands,Average,6.893569949103778,49.71749125039615,18.637832795166428,13.758272697869156,10.992833307464496,7.2435972,11.70058069548636,18.295537658600114,27.410447776667155,13.845507599603904,1.776771,19.727558069642463
Northampton South,england,Northamptonshire,East Midlands,Average,6.561300656788389,37.66820660359747,13.10718694352163,32.40789372925779,10.255412066834715,3.669882700000001,10.49193060203535,15.510515001413063,28.705204288234583,20.781059385841285,2.3458947,18.49551332247572
Norwich North,england,Norfolk,Eastern,Average,0.03645960565157687,50.550660681642,3.3321713704951703,31.115019374118337,14.96568896809291,1.7270077,8.796346898871752,7.877072560085969,34.346556277323984,19.656002131426924,0.4993393,27.09767513229137
Norwich South,england,Norfolk,Eastern,Average,1.9277492543186892,28.802671717554023,4.8618374075952415,24.051651688724725,40.35608993180732,2.901319,20.934464011997814,15.50376638855614,25.195307223287852,14.273762225926212,2.7637891000000003,18.427592050231976
Nottingham East,england,Nottinghamshire,East Midlands,Left,16.050480746668157,19.565166812520665,9.412969624877872,10.946282382361506,44.025100433571815,16.8635267,28.08349146110054,25.608420405972154,6.511600610620505,9.441587020341716,1.815214,11.676159801965078
Nottingham North and Kimberley,england,Nottinghamshire,East Midlands,Average,10.22479953032443,56.73792376220723,11.702610237343642,10.087584782861606,11.247081687263085,7.6039578,11.23353612075324,17.69065291499564,24.845312845603036,13.928504899703574,1.3728777,23.325157718944524
