PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Seat,GMM_label
2.8419465227478775,0.01422549966652917,0.6643049222038498,-0.33204183879932625,0.4411384684609703,0.5047738643696007,0.12981260080009285,-0.06364969148616975,-0.8552640104695932,-0.5888144907342933,-0.7667252313557072,-0.025573928610243393,Camborne and Redruth,6
-6.546735906222012,-5.485206307189774,2.8610780200050283,-1.85262429660242,0.681967150285408,-0.17225893978851467,-0.923669301779228,-1.5881512448294828,-1.2966005820368978,0.10692571739497152,0.7758435995920576,1.6245957459021303,Cambridge,2
2.879244786905825,1.3120364826857955,0.6150222856535422,0.7104895690767203,0.34933719034828514,0.06672531921456032,-0.5374932322578513,-0.8055836876339787,-0.6795291717083464,0.04805250197831004,0.17864457570418682,0.11208863744317527,Cannock Chase,1
-0.8192860857498832,-1.9222167655418263,1.1959615304966777,-1.0342303567409252,0.4785995989654311,0.028572225340457818,-0.6126108170106025,-0.6473942176500299,0.22162618763112185,-0.9832423668264192,0.4434409720525843,0.41803088478051,Canterbury,2
2.682846621919548,0.8802055222970185,0.8611957531529374,0.49891522362718077,0.4773645443400547,0.511449188412428,-0.47345993894258104,0.06571252404702062,0.12384548068452915,0.04719266883573025,0.22528239198958677,0.5135304366664181,Carlisle,1
-2.48318988506027,-0.36791167726444834,-1.712252341941243,0.458598542761448,-0.017836072004519275,-1.4962093942815216,0.7676307290504937,0.9057364371362432,0.8247983783705904,-0.4500584394379079,-0.20262332034625558,0.7233033758299329,Carshalton and Wallington,4
3.64361945612627,0.837388259194859,-0.9905430443182841,0.20726624406937477,0.2109882308628454,0.7970593429107136,0.1817570139938212,-0.08314875825275977,-0.34959641778058886,-0.9055333789443163,-0.14200174323709283,-0.5939747503012025,Castle Point,6
3.481148441622051,-1.319645062613176,-1.0819684270059875,-0.3875637946894666,0.02096531500865551,0.6457773928288454,-0.43671449230230286,0.2977838537141925,-0.640424884085249,-0.73327795818408,-0.6477131284347408,-0.6958948349321402,Central Devon,6
2.74396217089887,-0.40242002783932973,-0.7164142375085003,-0.0762913785436386,-0.11634418540356918,0.038935555686929954,-0.0371934450707999,0.020177613648233103,-0.3269264084565016,-0.3281648760282504,-0.37648598058176647,-0.26611918259271744,Central Suffolk and North Ipswich,5
0.9090515935317197,1.2656814597175727,-0.20108444669324546,0.5345346733500905,0.05508307671709175,-0.8620935912076798,0.2984938013477485,-0.6366116739311868,-0.8956068367728449,-0.3397026080754464,-0.37628873807199126,0.20842274938674418,Chatham and Aylesford,4
