PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Seat,GMM_label,KMeans_label
2.2533530083923226,-2.4267388120626427,-2.102475745165507,0.612500727006825,0.7639417789354236,1.292055745655878,-1.4709518623712954,-0.8156067699967163,-1.33179275025035,-0.0017025461044749954,0.30237122445491854,Inverclyde and Renfrewshire West,7,1
1.5818694452370614,2.668039991269811,1.6857927062580924,3.722336698822266,1.0865899861805697,0.22704174175633562,1.9851253739304227,-1.2226559895799394,-0.7851166936525898,0.7408441760869166,-1.4291677445658586,"Inverness, Skye and West Ross-shire",4,7
3.311293893645819,-2.442936436782237,-0.13081049455159768,-0.26779180484586157,0.5105673021020193,-1.7694546305623462,0.38017426434729884,-0.6854362077794234,0.5739558138317381,-0.8182355499396905,1.4303735463567397,Kilmarnock and Loudoun,7,1
1.0651795466924638,-1.3733922879186682,0.3243758316724811,-1.0200300142519327,-0.6088562405196162,-1.4807075697571932,0.4198891697665328,1.2512077578176461,-0.4272572413276451,0.3065069702738087,-1.7606607350291634,Livingston,7,5
2.264715207662343,1.492781634550212,-1.670624509364066,0.07774338124932317,-0.29658922963106704,-2.048512625068245,-1.8505177472045882,1.018701125797286,1.2056270765950807,0.4675644508923644,1.0415734701570256,Lothian East,7,5
0.3106038495368661,6.201150028995326,-4.438874806028768,3.033826671012864,-2.316273582015336,-0.10569581860871924,0.12167966932468463,-0.3509126136782338,-2.231896993110428,-0.48640049031079835,0.531626647998563,Mid Dunbartonshire,4,7
2.1227780022597784,-0.03447410162980904,-0.08659583381653099,-0.7604747719208301,-0.648476408460126,-1.1941536482301534,-0.08162320839259993,2.1401276185995965,-0.3799389324712656,0.6892794516202951,0.014087586253468252,Midlothian,7,5
3.510707063369284,2.1586969350551115,2.460000481958122,-0.9624646251084632,0.12594618236677393,0.1852296135509499,0.43659044504184064,-1.3406634006291138,0.775472572899792,1.4261303309395899,0.8033781915984731,"Moray West, Nairn and Strathspey",3,3
2.105984608425299,-3.775037856647885,-1.0730280571179942,1.1173986670831397,-0.5219805902787035,-1.2407490525003813,-0.6395699275257956,0.30737919738353126,-0.29452805347530586,-0.7919973811487072,2.3128966717557726,"Motherwell, Wishaw and Carluke",7,1
4.012150342661856,-1.8473907858221974,-6.3704535329079715,0.4135519912959852,6.443375562809513,6.034639947448331,0.02931276474516131,1.024484870139151,1.2478476770251388,-0.13323350164917616,-1.0445529824570425,Na h-Eileanan an Iar,7,5
3.271209812750254,-1.628128475349972,-0.10549808374920336,-1.2507090092695077,0.7751218364194292,-0.5873835164580465,-0.229034190885915,-1.153716425723382,0.053721335465414424,-0.3634397660800602,-1.1268447037447002,North Ayrshire and Arran,7,5
