Seat,County,Region,Superwealthy,Rural,LGBT,White,WhiteBritish,WhiteOther,Asian,Indian,Pakistani,Bangladeshi,Chinese,Black,Arab,Mixed,OtherEthnicity,Christian,NoReligion,Muslim,Hindu,Jewish,Sikh,Buddhist,Veterans,Age0to17,Age18to24,Age65plus,NoQualifications,Degrees,PublicSector,ManagerialProfessional,Intermediate,Routine,SocialRent,PrivateRent,OwnerOccupation,y2019_Turnout,y2024_Turnout,y2019_CON_share,y2024_CON_share,swing_CON,y2019_GRN_share,y2024_GRN_share,swing_GRN,y2019_LAB_share,y2024_LAB_share,swing_LAB,y2019_LD_share,y2024_LD_share,swing_LD,y2019_OTHER_share,y2024_OTHER_share,swing_OTHER,y2019_REF_share,y2024_REF_share,swing_REF
Mid Buckinghamshire,Buckinghamshire,South East,3.5,82.0,1.9485698,90.6878756,85.60385289999999,5.084022700000002,4.1350961,1.7659028,0.8783501000000001,0.1145229,0.2822172,1.5266317,0.16462670000000001,2.8671637,0.7832551,51.5608863,37.7700747,1.6237716999999998,1.4438071000000001,0.3169831,0.27199199999999996,0.563412,8.02117159733053,22.2211472412225,7.357605761695664,27.623051758237573,11.488693626395891,43.13894305031526,12.0,46.5175,20.7511,18.6475,10.6369378,12.8103505,75.14894269999999,75.10006786609603,70.00259504346698,61.451782453940204,37.34870530666716,-24.10307714727304,2.7239363369787726,5.453096328149617,2.7291599911708446,15.275805470003503,16.998758132379383,1.7229526623758797,19.683529129705107,26.464755055513333,6.781225925808226,0.0,0.8971103408648589,0.8971103408648589,0.8649466093724065,12.837574836425643,11.972628227053237
Mid Cheshire,Cheshire,North West,0.0,2.2,2.7203951,96.0225557,92.4476787,3.5748769999999994,1.7273588,0.5471157,0.12323379999999999,0.0807,0.3760756,0.3612688,0.1019866,1.352385,0.5364921,54.3131839,38.9673855,0.559864,0.3760756,0.068,0.0669,0.2454053,7.4111524897033005,20.7966707505999,8.227864283705346,23.38600393751111,17.40709768462865,30.36376940364815,18.0,33.0237,17.2207,33.6378,15.579450999999999,15.2958295,67.35640120000001,67.2000802269276,58.8371202993664,46.948216684077,22.95887638825315,-23.989340295823855,1.9634596115718335,4.738731359464213,2.775271747892379,41.63131302364253,44.465055771037605,2.8337427473950783,8.386807939113565,5.93847117492592,-2.448336764187645,0.0,2.7054373750271026,2.7054373750271026,1.070202741595071,19.19342793129201,18.12322518969694
Mid Derbyshire,Derbyshire,East Midlands,0.0,20.3,2.2880582,95.2361079,92.57571449999999,2.660393400000005,1.8387743,0.7500426,0.25569630000000004,0.0489,0.4488891,0.737541899999999,0.0659,1.8001023,0.387509199999999,49.764762000000005,42.2246466,0.6023001,0.3102414,0.0568,0.388654,0.2772853,7.64283306102336,18.6564139514984,7.779823116635049,30.316535411274458,14.83626551832218,35.87985990924081,11.0,39.331700000000005,18.4329,28.124399999999998,7.8321533,12.878964700000001,78.61199719999999,73.60025112721877,68.00017163453288,59.56341359388934,32.53475800853964,-27.028655585349696,3.8579349385444535,7.460614601518626,3.602679662974172,26.962894032802144,36.48486633153146,9.521972298729313,9.615757434764065,4.966030751109522,-4.649726683654543,0.0,0.978061964958038,0.978061964958038,0.0,17.57566834234272,17.57566834234272
Mid Dorset and North Poole,Dorset,South West,0.0,28.8,1.9473557999999997,96.839731,93.7834997,3.056231300000001,1.23386939999999,0.4193379,0.07780000000000001,0.1387283,0.29111929999999997,0.2827143,0.0494,1.2916448,0.35208,49.6489827,42.4720447,0.4540104,0.2890113,0.1576425,0.0305,0.3184379,11.0823087937589,19.0553162756913,7.437974747538564,33.683851316338256,14.84807588007517,31.36864144898654,12.0,37.6353,21.002000000000002,27.234399999999997,10.358191999999999,13.142758399999998,75.7263818,73.90005249061225,65.8002099695677,60.037882237237504,40.57438300278709,-19.463499234450417,2.8502740998415503,4.75623056105344,1.9059564612118893,7.252262917296519,9.221634285252655,1.9693713679561364,29.85958074562442,43.30492385991841,13.44534311429399,0.0,2.1428282909884073,2.1428282909884073,0.0,0.0,0.0
Mid Leicestershire,Leicestershire,East Midlands,0.5,33.8,2.1513424999999997,81.8889788,77.8856749,4.003303899999999,12.468516300000001,10.5381739,0.4761905,0.145612,0.5116096,1.5564738999999999,0.16135380000000002,2.6967729,1.3892168,43.1102846,39.0468038,1.7729764,6.8478999,0.0492,3.2448813,0.268603,7.00953564514972,20.752298317277802,8.186866248189279,27.13544181554796,17.14354702402511,32.9337196667874,21.0,36.2782,19.6606,28.1594,7.3181807,13.042231300000001,78.8628379,72.50026271542664,63.057742782152225,62.223470367619086,36.90946930280957,-25.314001064809517,4.127334988132553,7.105098855359001,2.9777638672264484,25.646368198865797,32.32882414151925,6.682455942653451,8.002826445382567,5.08636836628512,-2.9164580790974473,0.0,0.0,0.0,0.0,18.570239334027054,18.570239334027054
Mid Norfolk,Norfolk,Eastern,0.0,51.5,2.3002361,96.84359070000001,92.01954570000001,4.824044999999999,0.9263456,0.24743980000000002,0.0665,0.0749,0.17362370000000002,0.6581067,0.0125,1.22888199999999,0.3431129,50.2999491,41.836915000000005,0.4377073,0.1434765,0.1102066,0.040499999999999994,0.2661593,11.3942697208514,18.2860815682966,7.1369753579548885,32.700792724144215,20.72599386098995,24.53615678087214,13.0,30.1143,21.485699999999998,33.5777,11.6201419,16.8250227,70.7642828,69.10088644997889,61.100682934621986,64.42476074119324,36.538335838943716,-27.886424902249523,0.3135817552433313,6.226986513279735,5.913404758036404,22.909794339238445,29.884306163801554,6.974511824563109,10.439828955406231,6.810902673377345,-3.6289262820288863,1.9120342089187539,0.0,-1.9120342089187539,0.0,20.53946881059764,20.53946881059764
Mid Sussex,West Sussex,South East,1.0,11.1,2.8701116,91.7965339,85.5463073,6.250226599999998,3.9574377000000003,1.8770897000000002,0.1382156,0.46342880000000003,0.39635349999999997,0.8526509,0.1493948,2.5671513999999998,0.8262446999999999,47.730159900000004,42.5979939,1.2205409,1.2063131,0.20122159999999997,0.0772,0.4227685,6.817292644757431,22.2666640965341,7.056154141817399,25.94323831723545,11.33757317520325,40.44075811407113,14.000000000000002,45.074,19.7016,20.9394,11.3703052,15.312011,71.9116784,73.30001661221552,70.20075034555387,51.2833103552475,27.14146414641464,-24.14184620883286,4.115280741845927,3.840384038403841,-0.2748967034420864,17.99845133996865,17.62113711371137,-0.37731422625727973,25.475457515722677,39.63396339633963,14.158505880616953,1.127500047215245,0.6600660066006601,-0.46743404061458493,0.0,11.102985298529854,11.102985298529854
Middlesbrough South and East Cleveland,North Yorkshire,North East,0.0,27.6,2.1381187,96.4278398,95.298077,1.1297628,1.6481507,0.5194299,0.586523,0.039,0.14608970000000002,0.4480473,0.1644861,1.1135279,0.36251880000000003,53.955783499999995,38.7278295,1.166553,0.2142648,0.0249,0.16989690000000002,0.1915398,9.57721753547569,20.1614077417476,8.357649020425173,29.477125885785682,20.89990089197225,27.5586389164189,20.0,27.660800000000002,16.0473,35.7851,19.0217259,14.3303017,65.96522879999999,64.30019994287346,54.100762403277194,57.859316349421405,42.73432364927041,-15.124992700150997,2.232192434977678,3.8017615354278953,1.5695691004502175,34.984341336650154,43.29696332325489,8.31262198660474,4.04904160095951,5.342447745497568,1.293406144538058,0.5908091419940918,4.824503746549231,4.233694604555139,0.284299135997157,0.0,-0.284299135997157
Middlesbrough and Thornaby East,North Yorkshire,North East,0.0,0.0,3.7305901,78.06698469999999,74.63961420000001,3.427370499999993,13.299023699999902,2.2992842,8.159764299999999,0.5227278999999999,0.5820063,3.3231840999999998,1.2107168,2.2947934,3.0160141,43.1559755,36.0389085,13.1051393,1.1837827,0.029599999999999998,0.5074638,0.3529792,6.846850752091551,23.5889059380619,12.827129037830359,18.824494731387002,25.633615449895643,24.60262850065368,32.0,18.3676,13.0933,36.3659,24.7171529,25.506090399999998,49.0333348,52.400535311010124,45.80027687556573,24.339567426640773,17.9440230185718,-6.395544408068972,1.4711750778153183,4.423518470078763,2.9523433922634448,53.97855755673202,47.193884965268694,-6.784672591463327,2.636409587911357,3.0139215857238355,0.3775119978124786,11.391630530208307,6.9462609352747995,-4.445369594933507,6.182659820692224,20.478391025082104,14.295731204389881
Milton Keynes Central,Buckinghamshire,South East,1.0,0.9,2.9098398000000003,65.5350969,53.8961039,11.638993000000001,15.0622327,6.9346198,2.5815066,0.7717497,1.4862738,12.4068098,0.6501454,4.4349776,2.5608418,42.9155043,34.9984501,8.0911165,5.8918906,0.13352730000000002,0.8885921999999999,0.591335,4.8157711381614,24.6332379691078,9.535644592875913,14.91898294224435,14.946829661198398,38.7791723167586,14.000000000000002,36.3699,15.8605,28.4795,20.4110908,24.7248806,46.6463102,68.6002423484345,58.6531490015361,47.54985754985755,27.065306207965804,-20.484551341891745,2.4634377967711303,6.758993484045339,4.295555687274209,38.14434947768281,42.34113432085315,4.196784843170342,10.42545109211776,10.33124515493725,-0.09420593718050974,1.4169040835707503,0.4190324540635672,-0.997871629507183,0.0,13.084288378134886,13.084288378134886
Milton Keynes North,Buckinghamshire,South East,2.0,18.3,2.8311068,79.9039903,72.5708319,7.333158400000006,9.0359632,3.3744301999999995,2.8955242,0.42469029999999997,0.5511938,6.0892352,0.2921628,3.5441054,1.42667819999999,42.359591200000004,41.917833,5.6504889,2.9758439,0.1505994,0.4357342,0.3775025,6.16883116883116,23.311053787363,7.862751963187107,23.587005451908148,15.360018199972188,35.3395432312534,9.0,38.1212,18.2641,26.914700000000003,14.804702899999999,18.2949626,62.317985099999994,68.40062331775039,65.0007775719961,51.638223842266584,30.206407551601888,-21.431816290664695,3.10454809046475,7.05135176283794,3.9468036723731896,38.53450418358048,42.016660504165124,3.482156320584643,6.722723883688178,7.3188768297192075,0.5961529460310295,0.0,0.0,0.0,0.0,13.406703351675839,13.406703351675839
Mitcham and Morden,London (Merton),London,0.5,0.0,3.0520266,52.0886863,34.3910085,17.6976778,21.0613919,4.478757600000001,5.963866100000001,1.4608684,1.1481715,15.7140318,0.8912266999999999,5.8741779,5.261712,47.6341688,24.025953,12.692910600000001,7.1387016999999995,0.1567525,0.3038089,0.8314345000000001,3.49589505621988,21.8964970676811,10.12369230144798,16.00288175665389,18.13672111312765,40.05041338979633,15.0,31.7544,19.7896,25.7118,18.4994311,27.019610500000002,53.0508891,67.2007184319442,58.60073032398415,26.711599171072763,13.974146503148823,-12.73745266792394,2.246625220304844,10.241962214119987,7.995336993815142,57.46518699281468,55.43033918903989,-2.034847803774788,10.830282958573004,8.003535520936914,-2.82674743763609,0.4183371099877985,3.2129046514197324,2.7945675414319338,2.327968547246916,9.13711192133466,6.809143374087743
Morecambe and Lunesdale,Cumbria; Lancashire,North West,0.0,50.4,2.3152269999999997,97.51286689999999,94.0481156,3.4647512999999908,0.8828832999999999,0.1983622,0.09659999999999999,0.0498,0.2176898,0.2919554,0.0895,0.9073800999999999,0.40484509999999996,57.2374578,35.3857265,0.43129759999999995,0.1118932,0.0692,0.06,0.32449039999999996,9.57946054310187,18.779493242227698,8.959255924112131,33.371162125155664,17.01857747526866,31.803710615874408,12.0,31.8065,20.2785,31.782100000000003,7.1441589,19.1839803,73.0134864,73.2003104160364,62.90033374779137,53.60813627542586,28.68973553340685,-24.918400742019013,1.2650039531373536,4.346740464845294,3.0817365117079407,28.113994106231583,40.78944630558272,12.675452199351138,15.613095665923957,9.923219376183441,-5.689876289740516,0.9846905771580536,0.0,-0.9846905771580536,0.4150794221231941,16.25085831998169,15.835778897858495
New Forest East,Hampshire,South East,0.5,31.5,1.9991803,96.6852471999999,93.4795541,3.2056930999999067,1.1258434,0.347008,0.049600000000000005,0.0903,0.2368467,0.5386886,0.0386,1.2833788000000002,0.3668806,49.3869457,43.3919031,0.3040485,0.1916827,0.1156706,0.0738,0.2919306,10.586511771358,18.4422855260991,7.141799582744457,33.10316979608315,15.953775568219381,29.65054012243657,14.000000000000002,35.1355,20.4316,30.1945,11.6788321,13.6064562,74.0824509,68.8008019941476,63.794076163610725,64.52368763044933,38.4965730709706,-26.027114559478733,4.79265939432127,6.893654653990715,2.1009952596694443,14.803292245894536,19.714791067875304,4.911498821980768,14.551254282676329,15.914216228167147,1.3629619454908184,1.3291064466585278,2.0760557152332524,0.7469492685747245,0.0,16.90470926376299,16.90470926376299
New Forest West,Hampshire,South East,0.5,30.1,1.8861215,96.8732258,92.9195732,3.9536525999999914,1.2740215,0.3082027,0.031799999999999995,0.11057650000000001,0.2599725,0.25524329999999995,0.0588,1.2351633,0.3622973,54.039714800000006,37.817330500000004,0.3693857,0.1294026,0.151754,0.0224,0.318801,10.574784003310999,15.487938274073402,6.198766926920232,40.96140731771806,16.25565904832246,32.76435107299659,11.0,37.0755,23.093700000000002,26.415300000000002,9.8916164,15.080576400000002,74.22851080000001,70.80066992245226,67.5004006001719,63.83532779390132,35.41877980879211,-28.41654798510921,7.728700353834532,6.042687269352785,-1.686013084481747,13.109768218502763,23.33340527008654,10.223637051583777,15.32620363376138,17.666227852472108,2.3400242187107274,0.0,1.186956427908583,1.186956427908583,0.0,16.351943371387875,16.351943371387875
Newark,Nottinghamshire,East Midlands,0.0,47.0,2.5438386,96.1327297,90.5884145,5.5443151999999944,1.26114809999999,0.46924669999999996,0.1408692,0.0847,0.2588947,0.5777230999999999,0.1189774,1.5524167,0.4759095,53.0606029,39.5589229,0.6215437,0.22082410000000002,0.08850000000000001,0.1446779,0.2617527,9.199824137173,19.2501114011076,7.750436398445847,30.116560617151823,17.10705654628961,32.65528181516224,15.0,35.505700000000004,18.8736,29.4754,11.9913829,16.357081700000002,70.6601305,72.40036077959765,67.00046372306959,63.07436763139365,39.22258179165342,-23.85178583974023,3.110838283351689,4.386539216970014,1.2757009336183254,23.90091537725459,32.5408256794927,8.639910302238107,9.56542148879701,5.660412652687106,-3.9050088361099045,0.0,2.7011354495968876,2.7011354495968876,0.3484572192030621,15.488505209599882,15.14004799039682
Newbury,Berkshire,South East,2.0,25.2,2.5369872,92.670217,85.90153190000001,6.768685099999994,3.5819612000000003,2.0224052,0.2119685,0.2764807,0.46080119999999997,0.9574425,0.19763250000000002,1.9978289999999999,0.792578,48.437372,41.7076268,1.1253789,1.5278119,0.1300483,0.1464324,0.3266568,7.93635346211863,21.351057787167,7.7288565093443,25.00095026924282,14.81364497789008,36.10233733417562,10.0,40.211999999999996,18.8017,26.810499999999998,15.780254,18.882292800000002,63.7000633,71.2004805274627,68.0008338544924,55.080339801063346,35.291232372777436,-19.78910742828591,3.9767711051382157,5.546699366441856,1.56992826130364,7.708304722293069,7.484161046392806,-0.22414367590026263,32.59696690274862,40.14919272430002,7.552225821551403,0.6376174687567441,0.580421009605559,-0.0571964591511851,0.0,10.948293480482322,10.948293480482322
Newcastle upon Tyne Central and West,Tyne and Wear,North East,0.0,0.0,4.7948966,72.57687010000001,66.5351078,6.0417622999999985,16.922135599999997,2.440722,4.9487533,4.6198562,2.4231299,4.3184948,1.7683953,2.0873489,4.0951507,41.4397601,35.552683099999996,14.6178792,1.2971915,0.11472800000000001,0.5537539,0.47497399999999995,6.48837118703494,20.8973391608889,21.226546681664672,17.29853768278962,23.29679898536733,27.83803736725538,24.0,20.5908,13.430900000000001,29.956300000000002,31.2873756,22.9386213,44.950036,63.00062823935919,53.80002081490347,26.56902461826114,10.223673074597993,-16.345351543663146,3.0372909525293443,7.805585781646718,4.768294829117373,59.25002596862989,45.641397654455325,-13.608628314174567,2.9708112599979226,4.705597872083183,1.73478661208526,0.0,12.726393422802563,12.726393422802563,8.172847200581696,18.897352194414218,10.724504993832522
Newcastle upon Tyne East and Wallsend,Tyne and Wear,North East,0.0,0.0,5.2455334,88.4416867,83.9962055,4.4454812000000015,5.0903363,1.4942909,0.8389612,0.48388219999999993,1.1078814,2.7562138,0.6927522,1.9625079,1.7492864000000001,42.211295799999995,46.4441737,3.4096249000000003,0.8954834,0.09920000000000001,0.2950135,0.39074060000000005,7.301024428684,18.0189638220933,18.46085047564831,19.07980323603541,19.97004960534115,29.99719215050073,19.0,24.8297,14.661399999999999,31.6705,32.0941686,20.6343578,46.591804599999996,65.00013009653162,55.500039342198434,23.651502111562557,8.3221095909832,-15.329392520579358,3.8488481476292455,12.42172916518986,8.572881017560613,59.26385525288713,50.09333427849059,-9.170520974396545,8.328162840501971,7.00597811960965,-1.322184720892321,0.0,2.348715767585832,2.348715767585832,4.90763164741909,19.808133078140873,14.900501430721782
Newcastle upon Tyne North,Tyne and Wear,North East,0.0,0.0,4.3950149000000005,86.9616382,82.3593895,4.6022487000000005,7.1000927,2.5709494,1.352934,0.7364307999999999,1.3735466,1.45408799999999,1.1140156,2.4163552,2.06781529999999,42.4993676,44.134319,4.2059008,1.5506273,0.30637770000000003,0.4516026,0.41412519999999997,7.05895341134908,18.136381454688,20.390261952180342,21.15206721298983,12.36125859274577,44.03733303526519,38.0,39.1637,14.085600000000001,19.1912,16.576501,22.065935,60.8254025,70.80015168752371,65.00033424694163,31.780654932308888,13.735935989468704,-18.044718942840184,4.050385091332212,10.35645967459942,6.3060745832672085,44.38246864783998,50.27048151881029,5.888012870970314,14.027667473172894,12.209720879527737,-1.817946593645157,0.0,1.2238517391036057,1.2238517391036057,5.758823855346028,12.20355019849024,6.444726343144211
Newcastle-under-Lyme,Staffordshire,West Midlands,0.0,17.9,3.3351389,91.55317819999999,88.18501810000001,3.368160099999995,4.5834723,1.7244533999999998,0.9192779,0.28417960000000003,0.6006522999999999,1.2572794,0.20452320000000002,1.7610523999999999,0.8450037,50.954790100000004,39.1216362,2.1829925,0.6781485,0.058100000000000006,0.23250810000000002,0.4467169,7.20842063254514,18.5276454752536,14.636657092748381,25.116284980809688,19.59555314813382,28.54987232066857,12.0,28.541800000000002,16.7083,33.423199999999994,18.7967674,15.4594433,64.935648,67.6005880421906,58.40003537787998,52.80070941452188,27.570801150991976,-25.229908263529907,2.155691151320651,4.67211873390883,2.516427582588179,35.35037898781749,40.36549043364128,5.015111445823784,5.637311825686718,5.015397041748701,-0.621914783938017,0.0,0.0,0.0,4.055908620653253,22.37619263970922,18.32028401905597
Newton Abbot,Devon,South West,0.0,18.6,2.6015599,97.5908311999999,94.872097,2.718734199999895,0.8333956,0.1414003,0.0257,0.1006941,0.194961,0.164994099999999,0.0611,1.1419145,0.2689156,46.9819506,45.1416635,0.3288522,0.09,0.0707,0.0268,0.35884530000000003,10.8295153122739,17.2959651173812,6.69977714103787,33.63514804202473,16.17209928609537,30.47051650110515,18.0,33.053,21.4729,31.3521,9.7101659,18.287037,70.5970293,71.80042195248924,65.00074492435631,55.55619156649494,26.99408234705784,-28.562109219437097,2.871589391337531,4.340306717786298,1.468717326448767,17.719900782293454,14.8253875645941,-2.8945132176993535,22.249570692615915,31.674029004834136,9.42445831221822,1.602747567258157,4.4674112352058675,2.8646636679477107,0.0,17.698783130521754,17.698783130521754
Newton Aycliffe and Spennymoor,County Durham,North East,0.0,51.1,2.5097565,97.8194548999999,96.0314437,1.788011199999906,0.8612337,0.2644999,0.0667,0.029599999999999998,0.22958589999999998,0.2963019,0.0995,0.7194396,0.30369389999999996,54.034237600000004,39.7266071,0.37771380000000004,0.1195565,0.0434,0.12907870000000002,0.1766897,9.955645439294,20.0468659653678,9.419287717116859,26.75564916198273,21.35282941357708,25.96025469857245,17.0,26.581599999999998,15.9222,38.3819,22.3864133,15.9216785,61.2598534,60.800448587649825,55.09145962088846,46.14497832703127,20.566681724639864,-25.578296602391404,1.4848289218850872,4.268935401294986,2.7841064794098984,38.28737434289403,46.1627264970135,7.875352154119469,5.395185834178733,3.741906339406716,-1.653279494772017,0.9084201789172738,1.2799277217286553,0.37150754281138154,7.779212395093609,23.979822315916277,16.200609920822668
Normanton and Hemsworth,West Yorkshire,Yorkshire and the Humber,0.0,52.3,2.4773082,96.8541903,91.9927374,4.861452899999996,1.01850669999999,0.2738024,0.2582675,0.00971,0.23496509999999998,0.7097861,0.0291,1.0932676000000001,0.3242628,51.5990291,41.6776699,0.6223301,0.1543689,0.0408,0.1145631,0.168932,7.88468452273953,21.0225516007232,8.30654249955513,25.44872175099347,26.84518129770992,21.95729961832061,13.0,24.799599999999998,15.787499999999998,42.2547,22.0614341,14.3226299,62.7912725,57.50066295412357,48.10041154441636,31.434039707611777,13.741781066879419,-17.69225864073236,1.803214425715406,5.9066274175355575,4.103412991820152,39.55081052413125,47.525378965033426,7.974568440902175,4.222104365070215,3.6287105559987896,-0.5933938090714252,7.750132589296009,0.0,-7.750132589296009,15.239698388175341,29.19750199455281,13.957803606377468
North Bedfordshire,Bedfordshire,Eastern,0.5,54.7,2.3563382,89.5871103999999,83.8941823,5.692928099999905,3.97344,2.0610841,0.4836063,0.3905313,0.3137684,2.3652570999999902,0.1161039,3.325753,0.7484384000000001,47.856875599999995,42.3481774,1.5458131,0.8731781,0.1851905,0.844392,0.355988,7.1195449459157,21.609456736723402,7.786174941344294,25.1235011849039,13.687837918127272,35.81724199393975,11.0,40.9927,20.240099999999998,24.073700000000002,12.4160761,13.136423,72.3703842,73.60039810898233,65.50006986877374,61.13661435536102,38.75215763852524,-22.38445671683578,2.8201843350770432,5.870716239017862,3.050531903940819,19.09006796911142,28.251973390741064,9.161905421629644,13.172129105725775,10.769767847791936,-2.4023612579338387,3.5995160314579557,0.0,-3.5995160314579557,0.18148820326678766,16.355384883923897,16.17389668065711
North Cornwall,Cornwall,South West,0.0,72.6,2.2399826000000003,97.3234074,94.11029090000001,3.2131164999999915,0.566843,0.0988,0.0303,0.0535,0.1290895,0.121,0.0363,1.1254992,0.8632797,48.0536507,43.7121823,0.2430415,0.057499999999999996,0.0736,0.0101,0.3045583,10.564016969191101,18.6815693430657,7.089456674187447,33.48252942252572,17.584350061852668,27.950129769325933,16.0,27.750000000000004,23.821,33.0172,13.530993599999999,19.7575224,65.5941397,72.10074398016053,66.90014137000385,59.06577657784271,27.1578138507348,-31.90796272710791,0.1867707158311297,2.5645951397560274,2.377824423924898,9.617767257799064,5.682451253481894,-3.935316004317171,29.87961610296429,47.84170588800307,17.962089785038778,1.2500693455628087,0.5321294784362693,-0.7179398671265393,0.0,16.22130438958794,16.22130438958794
North Cotswolds,Gloucestershire,South West,1.0,58.2,2.2859315000000002,95.7963987,91.0740203,4.722378399999994,1.3636914999999998,0.5523904,0.10073,0.060700000000000004,0.2523666,0.6390399,0.0498,1.8261378000000001,0.3747356,53.7613327,38.631514,0.342284,0.34120079999999997,0.1418962,0.09970000000000001,0.3260363,10.1979902497263,19.8973915193472,6.951410859891452,30.911592972708778,13.201484609634228,39.761832942071365,9.0,40.921,21.8999,23.4383,12.6100582,15.6444312,69.952246,71.60095293139176,68.60010925976509,59.33888527946765,34.693105576459814,-24.645779703007832,5.7960742622014845,6.352903701049195,0.5568294388477106,16.51999291240919,17.107646976846045,0.5876540644368546,18.00051188155848,28.00971550299628,10.009203621437798,0.0,0.8919150291664177,0.8919150291664177,0.34453566436319966,12.94471321348225,12.600177549119051
North Devon,Devon,South West,0.0,53.8,2.3408319,96.98517749999999,94.2522208,2.7329567,1.1509842,0.32856040000000003,0.09129999999999999,0.0882,0.1936884,0.32951949999999997,0.0832,1.1905244000000001,0.3438174,46.6783625,45.1166706,0.43707090000000004,0.177465,0.09129999999999999,0.051699999999999996,0.3305919,10.5123040951917,18.549327221355,7.391504742498108,32.50733813647718,17.75798720101224,28.539796092172182,21.0,29.478199999999998,22.8504,32.65,11.137089699999999,20.401407499999998,67.31793139999999,72.7005179720609,65.00006320872787,56.63626059264857,29.32104167882218,-27.31521891382639,3.164750544250733,4.566583036738821,1.4018324924880883,9.170399956819777,6.254740649979579,-2.9156593068401984,29.98506683938756,42.43732617616742,12.452259336779857,1.043522066893363,1.5948032751813601,0.5512812082879972,0.0,15.825505183110645,15.825505183110645
North Dorset,Dorset,South West,0.5,59.7,1.9665406,97.2325967,93.6827077,3.549888999999995,1.1615405,0.1524308,0.012899999999999998,0.0988,0.2071771,0.2908815,0.044000000000000004,0.9671845,0.3477882,52.681015499999994,38.5164511,0.290913,0.2748108,0.11378880000000001,0.037599999999999995,0.47447799999999996,12.5158878504672,18.479214539377402,7.118696186961849,34.55309553095524,15.395364340290241,30.938157017588843,14.000000000000002,35.0469,22.653599999999997,28.195999999999998,11.8451877,16.1989733,70.9863929,74.10015107205722,68.4009086528533,63.753179709711205,36.64835054243906,-27.104829167272143,3.946580876851713,4.190568202403236,0.24398732555152325,11.931393086937005,8.795765151057706,-3.135627935879299,20.368846326500076,33.450073465773,13.081227139272926,0.0,1.0265080611074209,1.0265080611074209,0.0,15.888734577219571,15.888734577219571
North Durham,County Durham,North East,0.0,26.2,2.4922831,97.600236,96.2460644,1.354171599999998,1.0887835000000001,0.3738141,0.1168827,0.0758,0.2874683,0.2411496,0.1379427,0.7634231,0.306422299999999,53.434768899999995,40.6254607,0.4969991,0.11687900000000001,0.0263,0.2463936,0.2263873,8.803185437997719,18.9062580083029,8.922905790597998,28.117455221144887,20.71392276422764,26.289380081300813,17.0,27.960099999999997,17.2077,35.3251,19.8421005,15.9173644,63.86512559999999,65.40056099062735,56.57950260675442,34.43031089166911,15.618910140743413,-18.811400750925696,2.6130800451901757,5.692289185612895,3.0792091404227198,43.68592828151805,39.846024299290264,-3.8399039822277885,6.364283024394327,10.123902321664863,3.759619297270536,2.2239424243692207,3.002526163839769,0.7785837394705482,10.682455332859115,25.71634788884879,15.033892555989675
North East Cambridgeshire,Cambridgeshire,Eastern,0.0,23.5,2.4483685,95.9194229,85.9136647,10.00575819999999,1.2024797,0.3777047,0.083,0.0703,0.2391154,0.7944486000000001,0.045899999999999996,1.3780853,0.7056632,52.073512300000004,39.9154784,0.6656321,0.207888,0.10736000000000001,0.108336,0.233264,9.48891863076469,19.7528981086028,7.594801368561106,29.115187226762917,25.80276310826103,19.0399849113542,17.0,24.1289,19.0217,40.137,12.6602092,19.9510015,66.810335,63.00022609088853,54.800039166864835,73.86954961421137,41.46926689810088,-32.40028271611049,3.3711645433339315,5.107719011639779,1.7365544683058478,16.04835815539207,20.441086379415967,4.392728224023898,6.7109276870626235,6.932816009801919,0.2218883227392956,0.0,2.930365529916275,2.930365529916275,0.0,23.118746171125178,23.118746171125178
North East Derbyshire,Derbyshire,East Midlands,0.0,30.3,2.0376988,97.2739062,95.5916875,1.682218700000004,0.9660609,0.3148022,0.1319789,0.013,0.2304222,0.3840747,0.021599999999999998,1.1661744,0.20983220000000002,50.7956426,42.424898,0.3775381,0.1254854,0.059500000000000004,0.1471209,0.2098636,7.42516118208182,18.6742515345763,7.235344794332062,30.552519576705926,19.65977940034177,27.584019470767963,19.0,31.704700000000003,19.3338,33.3929,18.3644121,10.3159005,70.59584869999999,68.40068014985415,62.21649484536083,58.40053355969199,34.53102516024942,-23.869508399442573,2.665777400513349,4.951380107269001,2.285602706755652,32.32482467309364,38.35302838704051,6.028203713946873,6.141999636209301,4.707190511489992,-1.4348091247193082,0.0,0.235468538786901,0.235468538786901,0.4668647304917238,17.221907295164172,16.755042564672447
North East Hampshire,Hampshire,South East,1.0,39.3,2.1153941,93.1266662,87.7154404,5.411225799999997,3.1360197,1.2906613,0.1901819,0.1406553,0.5517255000000001,0.7924244,0.1119299,2.2811918,0.6636554,50.2208883,41.1605056,0.7201157,0.9687389,0.1248068,0.3149887,0.45960619999999996,9.08205265593414,21.148762775429102,7.427174478693907,26.44229023708367,10.52547477106509,43.34583000430213,6.0,48.847699999999996,19.1844,18.2467,9.2062642,13.7387661,75.1430868,77.40060577946353,72.20085247946773,61.91433104177684,36.97624190064795,-24.93808914112889,2.9966508020447735,2.564794816414687,-0.43185598563008654,10.237969328397673,9.10187185025198,-1.1360974781456932,22.37087960514719,38.117350611951046,15.746471006803855,2.4801692226335272,1.2293016558675307,-1.2508675667659965,0.0,12.010439164866812,12.010439164866812
