Seat,Nation,Region,KMeans_label,GMM_label,Agglomerative_label,DBSCAN_outlier,DominantHandTribe,Segment_1,Segment_2,Segment_3,Segment_4,Segment_5,Segment_6
Ilford South,england,London,4,3,3,True,Muslim,3.762908131780812e-128,0.021971443603556344,99.97802855639642,3.466319511123264e-22,5.1299513600684166e-92,2.7670857938261705e-169
Ipswich,england,Eastern,6,4,4,False,Average,6.262889499894686e-07,0.48041542155907635,2.9845764345308275e-05,99.51955410620494,1.8262746244551913e-10,1.3998182072680555e-19
Isle of Wight East,england,South East,1,6,2,False,Average,7.473254048180015e-09,0.0001152870310533854,1.3681952103827494e-07,0.00012528360719759438,2.0660848698029195e-12,99.99975928506686
Isle of Wight West,england,South East,1,6,2,False,Average,0.0410785136081583,0.0018226334606221424,2.987126308778994e-08,0.018022820469428418,1.7090468379724665e-07,99.93907583168578
Islington North,england,London,2,2,1,False,Progressives,1.354558418020503e-81,61.9757959393653,38.02420396956251,9.107205350328279e-08,1.0772455346967062e-49,2.0662612353031504e-114
Islington South and Finsbury,england,London,2,3,1,False,Progressives,1.0827611429284987e-88,24.977588098011154,75.022411901862,1.267171488263709e-10,5.517749157788395e-55,1.0877055217110454e-121
Jarrow and Gateshead East,england,North East,6,1,2,False,Average,99.83934913542292,0.15945461253005122,3.0233569790384075e-06,0.001193228686761227,2.8907698180622558e-12,3.9945882085047413e-13
Keighley and Ilkley,england,Yorkshire and the Humber,6,2,4,False,Average,1.7209375636488667e-17,61.090416418147,0.00696164112302429,38.90262187508717,6.564282650903523e-08,3.4220200757284734e-23
Kenilworth and Southam,england,West Midlands,5,5,6,False,Liberal,1.161623474233346e-08,0.13715076947392094,4.5134561974250656e-07,0.0002049097553406181,99.86264385780852,3.8113751901541583e-13
Kensington and Bayswater,england,London,2,3,1,True,Progressives,2.466501668950047e-261,1.825771408023206e-32,100.0,8.579169099971346e-125,2.90190699166e-313,0.0
Kettering,england,East Midlands,6,4,2,False,Average,2.0962018182510067,0.22397256213184424,5.661057836379572e-07,97.62131238396073,0.058510768422156405,1.9011285474678665e-06
Kingston and Surbiton,england,London,5,2,5,False,Liberal,2.8203563223541087e-36,98.68591121765,0.024055755276042347,1.290033027073995,1.5734140574406653e-14,3.8201484388117764e-45
Kingston upon Hull East,england,Yorkshire and the Humber,6,1,2,False,Reforms,55.49505437848281,42.42578255132316,0.03044263361382888,2.04872043658015,7.896701468414807e-22,4.269522720643058e-20
Kingston upon Hull North and Cottingham,england,Yorkshire and the Humber,6,4,4,False,Average,0.0011135008992198827,42.045584063899945,0.0016089100688378396,57.95169352513213,1.895356812982885e-14,8.71831790495245e-19
Kingston upon Hull West and Haltemprice,england,Yorkshire and the Humber,6,4,2,False,Average,10.540551726389683,0.28851684967430186,6.848558000126431e-06,89.1708953597151,8.20540805143911e-07,2.839512214937043e-05
Kingswinford and South Staffordshire,england,West Midlands,1,5,2,False,Average,0.6929614643451646,0.9961865267993107,6.158763516262389e-06,0.0004453204493152885,97.46392468957258,0.8464758400701713
Knowsley,england,North West,6,1,2,False,Average,99.10937440763506,0.8903097590621023,0.0003154993388201924,3.339640865534195e-07,1.9500860951856722e-17,4.107033043707722e-17
Lancaster and Wyre,england,North West,1,2,5,False,Average,0.0033867210948090145,99.98959640560433,0.0070111882196304326,5.6664925050706325e-06,1.8410776205618198e-08,1.779653705950942e-10
Leeds Central and Headingley,england,Yorkshire and the Humber,3,3,5,False,Left,5.327550626012894e-106,0.0007793648381679842,99.99922063516193,1.1456725955454247e-38,1.7775854346017453e-120,3.861119626732133e-156
Leeds East,england,Yorkshire and the Humber,6,4,4,False,Reforms,3.6769177060839244e-14,1.2013224823962914,8.553103468992463e-05,98.7985919724326,1.4136360931697109e-08,8.2488499004401e-28
Leeds North East,england,Yorkshire and the Humber,5,2,5,False,Liberal,1.0329990322124973e-31,99.26465017921487,0.7353497885560154,3.2229068708101656e-08,3.7135185746685784e-17,2.5468686428513e-52
Leeds North West,england,Yorkshire and the Humber,5,5,6,False,Liberal,3.795310167982913e-08,0.11053024908405365,2.677444158860552e-07,0.005367140001850651,99.88410230521647,8.961124480112783e-14
Leeds South,england,Yorkshire and the Humber,3,2,4,False,Progressives,1.6860435904232777e-30,64.09004075252373,0.08016542220335807,35.829793825272986,1.4804213488301735e-26,1.0247895475005097e-54
Leeds South West and Morley,england,Yorkshire and the Humber,6,4,2,False,Average,2.6295221324722116,1.0204365857189572,6.2387061776532716e-06,93.53465960939921,2.815362184808885,1.3248894468995925e-05
Leeds West and Pudsey,england,Yorkshire and the Humber,6,4,4,False,Average,0.0001219216558557579,1.5419455988021975,2.4274422207202307e-05,98.4575749012656,0.0003333038541154194,1.3229875467893904e-16
Leicester East,england,East Midlands,4,3,3,True,Blues,0.0,9.075574934960714e-25,100.0,6.604703592517238e-85,0.0,0.0
Leicester South,england,East Midlands,4,3,3,True,Muslim,1.3849785469667072e-105,5.2727970142012515,94.72720298579861,6.314353426617535e-16,2.649891282874179e-85,2.1565041196882013e-143
Leicester West,england,East Midlands,4,2,4,False,Progressives,3.3685998559700746e-47,94.80808713702861,2.3240529579798666,2.8678599049913873,2.9909612684142424e-41,1.14515139921573e-71
Leigh and Atherton,england,North West,6,1,2,False,Average,98.9224199303549,0.5329145980105883,4.641907773942104e-06,0.5334796517110283,0.010972582836105,0.00020859517966314556
Lewes,england,South East,1,6,2,False,Average,0.2779801973981627,0.7328727337004863,5.878886478503969e-06,1.1759184618746852,0.2555922563148882,97.55763047182529
Lewisham East,england,London,2,3,1,False,Progressives,4.525396034007614e-75,0.1470620637982062,99.85293780200763,1.3419417240920575e-07,2.2174589197133045e-57,1.9858298351937412e-103
Lewisham North,england,London,2,3,1,False,Progressives,3.7716740798240117e-112,0.025448598651539013,99.97455140134623,2.229797816218589e-12,1.8900112501065227e-76,2.2087793872147604e-143
Lewisham West and East Dulwich,england,London,2,3,1,False,Progressives,2.30443641742061e-72,4.250272985000921,95.7449415783956,0.004785436603463994,2.64924936978856e-37,3.1893964585818153e-98
Leyton and Wanstead,england,London,2,2,1,False,Progressives,9.681246837050964e-70,96.1070653444109,3.8912543640840007,0.0016802915050857293,3.697895047867368e-34,2.890441759127741e-85
Lichfield,england,West Midlands,1,5,6,False,Liberal,0.0004894612500250575,0.0011308286791524747,9.61355651481681e-10,0.00028951068043618877,99.99807901908163,1.1179347360835765e-05
Lincoln,england,East Midlands,6,2,4,False,Average,9.464948108890288e-06,94.88729872803198,0.0023935074259955513,5.110298299593837,3.9804556870304814e-15,3.2108417741101815e-15
Liverpool Garston,england,North West,6,2,2,False,Average,23.842706836505204,76.15263771752363,0.004032785028465786,6.180391191527802e-05,0.0005608570240074763,6.769396546080316e-12
Liverpool Riverside,england,North West,3,3,5,False,Left,7.906080207163548e-75,0.06573417036597942,99.93426582963399,1.2922491604838684e-21,2.6223915243010095e-74,4.974719211325229e-105
Liverpool Walton,england,North West,6,2,2,False,Average,32.26703519495493,67.56200881522666,0.17095592929961057,6.051886953238619e-08,1.0461495272741492e-23,4.941904297480769e-21
Liverpool Wavertree,england,North West,3,2,5,False,Left,1.1723987078681743e-29,96.08059627910008,3.919402785117845,9.357818927374057e-07,1.256455347299428e-25,1.7940121086896522e-41
Liverpool West Derby,england,North West,6,2,2,False,Average,3.867085877383234,94.47918436410211,1.653729758458538,5.624520380160825e-11,4.224399587353804e-27,2.6035132551738273e-22
Loughborough,england,East Midlands,3,2,5,False,Left,8.216769472205264e-10,99.98671550128638,0.012141522618354076,0.0011429752726096955,1.129511463979763e-12,7.072685991567307e-21
Louth and Horncastle,england,East Midlands,1,6,2,False,Reforms,1.5630058309568397e-08,0.0001484125508522723,5.551323599606927e-08,0.00012989134806099502,1.8161640452356525e-11,99.99972162493962
Lowestoft,england,Eastern,6,4,2,False,Average,6.982332940126977,0.3034689377722939,3.45617409926052e-06,55.33452116568396,6.692559664402206e-07,37.37967283098676
Luton North,england,Eastern,4,3,3,False,Muslim,2.2560116669567354e-75,33.223339528549324,66.77665438247482,6.088976021464614e-06,1.3806740368129112e-47,7.31568679601139e-98
Luton South and South Bedfordshire,england,Eastern,4,3,1,False,Muslim,6.1232327253423415e-74,1.8190509848293064,98.18094413704976,4.878120750650367e-06,5.58225159337484e-45,2.38101506388758e-89
Macclesfield,england,North West,1,5,6,False,Average,4.812142303683971e-06,0.0037194311313597543,3.3034170092381715e-09,0.0007182587240965374,99.9955573653587,1.2934009197258192e-07
Maidenhead,england,South East,5,2,6,False,Liberal,4.3477448794853496e-16,99.48649216414479,0.002330143663600755,0.5054163506900813,0.005761341501550673,7.663696316520595e-25
Maidstone and Malling,england,South East,5,4,4,False,Average,2.6797654207572495e-05,0.7811718589895864,3.097401603639377e-05,99.21876454672478,5.821409183941663e-06,1.2062804793315303e-09
Makerfield,england,North West,6,1,2,False,Average,99.74919407388735,0.2507328186610133,3.738210056966993e-06,1.2429490817755632e-05,8.931333491706335e-06,4.80084172440922e-05
Maldon,england,Eastern,1,5,2,False,Liberal,0.0006067206644726168,0.007604883281779952,1.4961008585138853e-08,0.04855647858589764,96.62131610837906,3.3219157941277686
Manchester Central,england,North West,3,3,5,False,Progressives,3.5813667945612496e-75,19.899891397082367,80.10010860291419,3.546929689282565e-12,2.970893875516531e-56,6.361913449983708e-97
Manchester Rusholme,england,North West,2,3,1,True,Left,4.776974472200079e-155,0.002715471771188457,99.9972845282289,4.2031585855169385e-27,1.570174708938618e-111,5.8242889285952976e-195
Manchester Withington,england,North West,3,2,5,False,Progressives,2.0088675348693755e-50,99.34448968061429,0.6555099826750318,3.3671059226127724e-07,2.9647626858812938e-34,7.623393567216715e-73
Mansfield,england,East Midlands,6,1,2,False,Reforms,64.9750875870685,0.0740806217284424,8.473570114995689e-07,34.950817423821924,2.0696408985678605e-08,1.349932767096868e-05
Melksham and Devizes,england,South West,1,5,2,False,Liberal,0.009787139928496169,0.003328910217835343,3.208337212130923e-09,0.0689481689037694,93.02374466971858,6.894191108022947
Melton and Syston,england,East Midlands,1,4,2,False,Reforms,0.012953807606397107,9.378008049988527,3.919769798366536e-05,90.47974445018667,0.08590850097441677,0.04334599354596546
Meriden and Solihull East,england,West Midlands,5,5,4,False,Liberal,6.401166521315441e-05,7.007423596068772,7.073505115312417e-05,3.2627522738294177,89.72968938338532,1.4377114151100579e-13
Mid Bedfordshire,england,Eastern,5,5,6,False,Liberal,1.633662245768293e-10,0.5362008326027541,2.737589239860657e-06,2.015998529455848,97.44779790018872,5.054021718908151e-17
Mid Buckinghamshire,england,South East,5,5,6,False,Liberal,7.569244750057908e-11,8.825597283326767,2.3810356141290772e-05,1.143331182081192,90.03104772416025,2.1508777557554155e-15
Mid Cheshire,england,North West,6,5,2,False,Average,42.05728929242394,0.39241415569269456,3.433184568969617e-07,1.9732617802560897,55.57695966144627,7.47668624966276e-05
Mid Derbyshire,england,East Midlands,1,5,2,False,Liberal,3.106112774278124e-05,0.0008128490280543858,4.826243339736169e-10,0.0011096046171330037,99.99803595762332,1.0527121118499396e-05
Mid Dorset and North Poole,england,South West,1,5,2,False,Average,0.00022929537754219187,0.006431001008018161,6.4107822813739105e-09,0.04186548131851874,75.42480892717195,24.526665288713158
Mid Leicestershire,england,East Midlands,5,2,6,False,Liberal,3.3683165002418446e-10,99.73363775273359,0.001991601812475489,0.2643706448771918,2.400114393700287e-10,5.970264131452765e-19
Mid Norfolk,england,Eastern,1,6,2,False,Reforms,2.7346694390726006e-05,2.5523741031439644e-05,3.0894411168590025e-10,0.0013472016131617851,1.8837267495301594e-06,99.99859804391569
Mid Sussex,england,South East,5,5,6,False,Liberal,5.235044750401556e-10,0.3212439441373742,6.515700337831963e-07,0.7812062228221842,98.89754918094683,1.9952891819651762e-15
Middlesbrough and Thornaby East,england,North East,6,4,4,False,Average,6.11190110844157e-12,41.31775840757428,0.008346211000198769,58.673895381419264,9.579085301479781e-17,5.756586330745534e-28
Middlesbrough South and East Cleveland,england,North East,6,1,2,False,Reforms,99.96073365483386,0.017569256062465004,2.537865906060126e-08,0.01916894670446723,0.0018036612427381766,0.0007244557777990809
Milton Keynes Central,england,South East,5,4,5,False,Progressives,1.6133214983134304e-33,5.260937907011167,0.005655152667157095,94.73340694032174,4.1121828242473736e-16,2.2048209233080314e-48
Milton Keynes North,england,South East,5,4,4,False,Liberal,8.403005723991698e-10,2.522965029849914,5.209198022822142e-05,97.08415390250539,0.3928289748241652,3.199811865973757e-18
Mitcham and Morden,england,London,2,2,5,False,Progressives,2.8969539324463965e-51,87.73181702953597,12.267878213028554,0.0003047574353163311,6.412198872185319e-35,4.771165570931731e-62
Morecambe and Lunesdale,england,North West,1,6,2,False,Reforms,3.9824310348763226e-05,0.00046263479390808973,4.781121232238048e-09,0.00015310279038563762,0.002923751413736901,99.99642068191048
New Forest East,england,South East,1,6,2,False,Average,0.00950536404365006,0.0016859111972931452,1.8379591813062706e-09,0.04250454585699203,13.723912641341485,86.22239153572264
New Forest West,england,South East,1,6,2,False,Average,1.670754038901804e-08,9.973660727301559e-05,1.4324979106660717e-08,4.058032453228002e-06,8.024641360420212e-06,99.99988814968648
Newark,england,East Midlands,1,5,2,False,Average,0.03851360413606814,0.002087391407780014,1.9170979489966817e-09,0.03846995794110198,99.26504576486472,0.6558832797332566
Newbury,england,South East,5,5,6,False,Liberal,0.004557981422109864,0.10936922811077443,2.952218069000431e-07,2.7823857155776412,97.10368663642882,1.432388441377725e-07
Newcastle upon Tyne Central and West,england,North East,3,2,4,False,Left,6.727340245130126e-26,99.73960355583998,0.25990604971972353,0.000490394440140076,2.780691372585843e-22,1.3718702981561437e-43
Newcastle upon Tyne East and Wallsend,england,North East,3,2,4,False,Average,8.081935052182988e-07,98.41306231608284,0.0025397935931209268,1.5843970821300897,5.946061575624317e-13,2.2790891953397176e-21
Newcastle upon Tyne North,england,North East,3,2,5,False,Average,1.6704709165958618e-10,99.99263489264659,0.007365090723640803,1.6462816111607325e-08,1.2063984619433035e-17,7.071861197514949e-31
Newcastle-under-Lyme,england,West Midlands,6,1,2,False,Reforms,91.81585707098075,3.3759732132031823,2.1613115107593248e-05,4.495478022659503,0.3070950320361763,0.005575048005250459
Newton Abbot,england,South West,1,6,2,False,Average,4.907687010307152e-05,7.956142404637713e-05,4.328281653134356e-10,0.001024676382508685,3.772047667909481e-05,99.99880896441383
Newton Aycliffe and Spennymoor,england,North East,6,1,2,False,Reforms,99.97894220995339,0.011455045305829678,3.657860380678882e-08,0.009581938807865974,2.2220242523748125e-06,1.854733010576857e-05
Normanton and Hemsworth,england,Yorkshire and the Humber,6,1,2,False,Reforms,99.63048424013692,0.035560112842106584,4.124544098826075e-07,0.33395523112068126,2.3491410409477805e-10,3.2109367754244345e-09
North Bedfordshire,england,Eastern,5,5,6,False,Liberal,6.2702580917287585e-09,0.02492259795339311,6.631081903985422e-08,0.47304339805258006,99.5020339314127,2.4495212129660334e-13
North Cornwall,england,South West,1,6,2,False,Reforms,9.164958289262122e-06,2.0896125415942576e-05,6.834401682936035e-10,0.00040164808646757106,2.3945019703510596e-08,99.99956826620135
North Cotswolds,england,South West,1,5,6,False,Liberal,2.1410207388282752e-07,0.0006932383473367295,1.1899869239415089e-09,0.00145402084877489,99.99774975904081,0.00010276647103955663
North Devon,england,South West,1,6,2,False,Average,0.00010891969656883657,7.91392020430543e-05,9.336718732075682e-10,0.0022797298151261847,3.1268356179526205e-07,99.99753189766906
North Dorset,england,South West,1,6,2,False,Average,5.477783401004375e-07,3.136295582352697e-05,3.114365180910031e-10,0.0001422081100275441,0.00011177056644831052,99.99971411027789
North Durham,england,North East,6,1,2,False,Reforms,99.94388094404003,0.010980006379746755,2.205706471441432e-08,0.021421038562874518,0.0017541465015307863,0.02196384245866798
North East Cambridgeshire,england,Eastern,6,4,2,False,Average,2.6610693819176805,0.22062770892853933,9.303174470432654e-06,91.47058451630322,1.4853870476987182e-08,5.64770907482222
North East Derbyshire,england,East Midlands,1,1,2,False,Average,96.94294148941563,0.04746877289498435,4.102966689041292e-08,0.12741073228679486,2.7959166176627903,0.0862623467101804
North East Hampshire,england,South East,5,5,6,False,Liberal,3.842350920714183e-12,0.5015707662969224,1.2177178967218914e-06,0.10444711469099403,99.39398090129039,1.1822914921233117e-15
North East Hertfordshire,england,Eastern,5,5,6,False,Liberal,5.829255327570744e-06,0.25443296508330854,1.5129926801058883e-06,1.66645078004567,98.07910891262229,7.337079856889624e-13
North East Somerset and Hanham,england,South West,1,5,2,False,Liberal,0.000794939677690677,0.0035464499017399597,2.422714243754475e-09,0.024469644398323796,99.97111326727546,7.56963240668937e-05
North Herefordshire,england,West Midlands,1,6,2,False,Liberal,2.2148102417482608e-08,4.055653181353469e-05,5.533543169483306e-09,2.7634866097655546e-06,1.2390938534998707e-06,99.999955413206
North Norfolk,england,Eastern,1,6,2,False,Reforms,7.983992951980519e-10,6.307829341984697e-05,2.4002608612528793e-07,6.434207970353209e-06,3.7983450284550506e-14,99.99993024667403
North Northumberland,england,North East,1,6,2,False,Reforms,0.037628163659836275,0.0008847855815341484,2.4932998662293382e-08,2.9360420459469145e-05,5.753088123645699e-06,99.96145191231697
North Shropshire,england,West Midlands,1,6,2,False,Reforms,0.00531814911381136,0.0003769709845034332,2.088644537318352e-09,0.0007174366194204894,0.031186488119810913,99.96240095307378
North Somerset,england,South West,1,5,6,False,Liberal,5.598293088849204e-08,0.003726024783489137,2.1702967633741933e-09,0.0033000764353595877,99.9929737508778,8.975012870303594e-08
North Warwickshire and Bedworth,england,West Midlands,6,1,2,False,Reforms,84.72389804169383,2.306028530362367,4.246474891622163e-05,12.96410578227372,0.003324505722360255,0.002600675198862032
North West Cambridgeshire,england,Eastern,5,4,4,False,Average,3.0142766386654048e-06,0.09764520482441727,1.7609709441111672e-06,99.90060508332176,0.0017449366051106973,1.0788729645287597e-12
North West Essex,england,Eastern,5,5,6,False,Liberal,1.6531101965968097e-07,0.06933227145569502,9.471984079944454e-08,0.3394256954245209,99.59124177308637,2.4982091910855384e-12
North West Hampshire,england,South East,1,4,2,False,Average,0.16331093265918245,2.9375104973361523,9.53850152980536e-06,94.33569749292771,2.5634715132565256,2.5318886874452942e-08
North West Leicestershire,england,East Midlands,1,5,2,False,Reforms,16.422137978875764,0.16110654707514754,3.015367419886295e-07,8.842773423918668,74.56932410254593,0.0046576460477085625
North West Norfolk,england,Eastern,6,6,2,False,Reforms,2.2077024895970236,0.04642965164078401,1.3935118382706917e-06,3.6341514531651153,7.048619845977644e-08,94.11171494159899
Northampton North,england,East Midlands,6,4,4,False,Average,1.0075373702823413e-13,3.988911989950922,0.0031399477955895315,96.00794806225339,1.2144792643655065e-14,6.162055228985077e-25
Northampton South,england,East Midlands,5,4,4,False,Average,3.3359546091216505e-10,0.37549895135998157,6.480977981860494e-06,99.6240792636629,0.00041530366553674426,2.1829761274031672e-16
Norwich North,england,Eastern,6,1,2,False,Average,80.56935473737134,0.31219682048193265,2.910845474563568e-06,19.115312845912484,0.0007417508724925225,0.002390934516287193
Norwich South,england,Eastern,3,2,5,False,Average,1.8884301056398377e-22,99.90309939334811,0.012020711019167104,0.08487989563278686,3.4935481452059424e-24,3.2126444760660856e-39
Nottingham East,england,East Midlands,3,2,5,False,Left,2.9309340827643173e-61,96.97655462940733,3.023444509965672,8.60626869755707e-07,1.2605272112676665e-45,2.3497502235862346e-81
Nottingham North and Kimberley,england,East Midlands,6,4,4,False,Average,7.12795762006156e-15,3.9171566446678803,0.002806706476192576,96.08003664885588,1.59290867147781e-16,1.814327477152977e-35
Nottingham South,england,East Midlands,3,2,5,False,Left,3.372594296629498e-42,99.61792321443892,0.38207678387494765,1.686014864520731e-09,1.0192332175254945e-42,5.924050919883442e-70
Nuneaton,england,West Midlands,6,4,2,False,Average,0.04105184884455008,0.21340672132887187,1.8634021246574016e-06,99.74553757045678,1.9915726214660725e-06,4.394972806098859e-09
Old Bexley and Sidcup,england,London,5,4,6,False,Average,9.948887055767353e-09,10.249424701594064,7.909144182918921e-05,88.42198616977639,1.3285100270381311,2.0067533714455412e-10
Oldham East and Saddleworth,england,North West,6,2,4,False,Average,4.452462835262378e-33,78.18140575575742,0.10862289098670028,21.709971353255995,1.3414437457950582e-17,1.8408897243403732e-45
"Oldham West, Chadderton and Royton",england,North West,4,3,1,False,Muslim,1.5328075602367752e-83,0.0028945206065578238,99.99710547939338,3.406957053169048e-16,1.1254215794803595e-70,2.2143500775795906e-115
Orpington,england,London,5,2,6,False,Liberal,1.5007560745541546e-11,72.38342987477442,0.001180942335537284,27.516825508869562,0.09856367400555821,3.598609283821485e-20
Ossett and Denby Dale,england,Yorkshire and the Humber,1,5,2,False,Liberal,0.0038755481103807357,0.0008455931822364906,7.924126856880421e-10,0.006857110583838308,99.9879865315059,0.00043521582521917286
Oxford East,england,South East,3,2,5,False,Progressives,8.623202426405681e-42,99.94689137623688,0.03428792484028764,0.018820698922797453,9.559118011109878e-25,5.451579795007806e-62
Oxford West and Abingdon,england,South East,3,2,5,False,Liberal,8.470501226393426e-27,99.78556588610837,0.21442040276157392,1.3711130111133017e-05,1.2864174076164825e-19,1.39618170837376e-44
Peckham,england,London,2,3,1,False,Progressives,1.899186094697496e-120,2.5318882326525922e-06,99.99999746811173,3.3032386405064295e-23,1.1924790742680227e-104,6.329021448544892e-172
Pendle and Clitheroe,england,North West,6,4,4,False,Reforms,3.485663786998441e-18,26.89235758991517,0.02054892253456215,73.08709348721882,3.314905305009489e-10,4.391632902585162e-23
Penistone and Stocksbridge,england,Yorkshire and the Humber,1,5,2,False,Average,0.1883780291043257,0.004332162287352401,5.368030942618195e-09,0.008771091465322121,99.30624649139547,0.4922722203794692
Penrith and Solway,england,North West,1,6,2,False,Reforms,0.12808167611172694,0.0024947186103782162,2.2678336591410362e-08,0.0002062805535216004,0.015572837030849912,99.85364446501521
Peterborough,england,Eastern,4,4,4,False,Average,4.3336266927850535e-22,17.55837293895082,0.08121382636997124,82.36041323467931,1.8899857013575426e-19,3.5866507467482746e-37
Plymouth Moor View,england,South West,6,1,2,False,Average,99.86355202659459,0.08081669972771173,1.735723684229632e-06,0.055629527112338185,1.8808958935803365e-15,1.084174387466147e-08
Plymouth Sutton and Devonport,england,South West,3,2,5,False,Average,7.398202238982096e-17,99.65126067511386,0.30563622911236227,0.04310309577391774,4.097397515050419e-27,4.0047412870093104e-24
"Pontefract, Castleford and Knottingley",england,Yorkshire and the Humber,6,1,2,False,Reforms,98.64733965613196,0.07578191037446905,9.308699899306653e-07,1.276877502213895,3.030511882381489e-10,1.0660575044349773e-10
Poole,england,South West,1,6,2,False,Average,0.06748858831894934,0.042869413805643054,1.7029923549002366e-07,7.329734531151415,3.6189985326292793,88.9409087637955
Poplar and Limehouse,england,London,2,3,1,True,Muslim,2.736457467999074e-214,8.839736188412574e-23,100.0,1.980405616982312e-84,1.0737034702587368e-215,2.032453172846509e-299
Portsmouth North,england,South East,6,4,2,False,Average,20.432220865033543,0.2681454036248257,1.7057952720799439e-06,79.29795173699814,0.0005402708115179617,0.00114001773678641
Portsmouth South,england,South East,3,2,5,False,Average,1.2296365816042132e-22,99.47706991111542,0.09119508136024211,0.4317350075242891,3.4019805646653724e-22,7.82460529794071e-33
Preston,england,North West,4,2,4,False,Average,2.7991221011043866e-20,96.08565758992813,0.01792968021927067,3.8964127298526727,8.05765194709842e-17,2.4308269191677433e-34
Putney,england,London,2,2,5,False,Progressives,1.754189176792207e-58,99.25014600674102,0.7497841156943743,6.987756448743296e-05,4.7289153453872985e-28,2.294644340679655e-78
Queen's Park and Maida Vale,england,London,2,3,1,True,Progressives,7.135092567040187e-141,3.6246841195978044e-12,99.99999999999645,1.270290385508348e-38,1.1572248843802578e-124,1.2144628071503236e-180
Rawmarsh and Conisbrough,england,Yorkshire and the Humber,6,1,2,False,Reforms,99.67518319394011,0.018105193569629693,6.695407973864873e-08,0.30671100844352966,1.4372994011610474e-07,3.933627941880156e-07
Rayleigh and Wickford,england,Eastern,1,5,2,False,Average,0.00021729983791851935,0.061311246759713,7.517173588026479e-08,0.34261410921510843,99.14656911105052,0.44928815796498
Reading Central,england,South East,3,3,5,False,Progressives,1.9410653359547193e-55,32.743405432174164,67.25657921072808,1.5357097693646073e-05,3.905096656491857e-44,2.926106796621905e-67
Reading West and Mid Berkshire,england,South East,5,4,6,False,Liberal,8.505296671079315e-08,2.395008167878057,1.0865947931238831e-05,85.79905041465067,11.805930466470116,3.147095566794159e-13
Redcar,england,North East,6,1,2,False,Reforms,99.8303995063771,0.026772243987444277,8.658962359666178e-08,0.14228998402061033,7.115561731128321e-07,0.0005374674690832554
Redditch,england,West Midlands,6,4,2,False,Average,1.9733411867285076,0.3177379004596931,8.386013315890456e-07,68.7655128633755,28.943404782904107,2.4279308338499726e-06
Reigate,england,South East,5,2,6,False,Average,1.6543949189940247e-11,96.23036868277589,0.0008784053376183053,3.3255343206580488,0.4432185912118292,5.2486117158835323e-20
Ribble Valley,england,North West,1,2,6,False,Average,0.0013514444329706062,99.99197994753125,0.002356255647330695,6.713815158967526e-07,0.004311672003015039,9.003850675048128e-09
Richmond and Northallerton,england,Yorkshire and the Humber,1,6,2,False,Reforms,0.0012350388871660966,2.6208548082709693,0.0003259517176666479,0.019079483783359254,2.0139043907982858e-07,97.35850451595053
Richmond Park,england,London,5,3,5,False,Liberal,1.6224210239023592e-46,42.92232769659326,57.07767230340679,1.211915522884287e-14,1.285041811308762e-43,1.9542015105570027e-71
Rochdale,england,North West,4,2,4,False,Muslim,1.0022177255972983e-58,74.90881976439623,25.054097635709756,0.037082599893896194,2.4724928251604793e-37,8.705083984683612e-78
Rochester and Strood,england,South East,6,4,2,False,Average,5.7683451109112016e-05,0.1371719343033766,9.824840497622284e-07,99.85588030275679,0.006889096989975116,1.466122307505134e-11
Romford,england,London,5,2,4,False,Average,1.050985871358501e-12,97.159702968204,0.01834370852262186,2.821953303310774,1.9961471332664802e-08,2.0136883541620342e-22
Romsey and Southampton North,england,South East,5,5,2,False,Liberal,0.008282898558121359,5.985152593291611,4.545209696453385e-05,0.07837841072118941,93.92799510979746,0.00014553553471650994
Rossendale and Darwen,england,North West,1,5,2,False,Average,0.03666697469402516,0.011441965594056731,1.2946999629485922e-08,0.31812467256054294,99.6334427979367,0.0003235762676865512
Rother Valley,england,Yorkshire and the Humber,1,5,2,False,Average,19.16201647472599,0.06585409484196475,5.083081612763875e-08,2.8424506655438604,76.76742202164644,1.1622566924109876
Rotherham,england,Yorkshire and the Humber,6,4,4,False,Average,0.0029350300648136583,14.06283560215591,0.00044077348310749557,85.9337885934586,8.37504145398839e-10,1.0139489654681546e-17
Rugby,england,West Midlands,5,4,4,False,Average,7.126393428598925e-06,0.6466892387328017,8.645619210677434e-06,99.31768691505201,0.035608074196678545,5.865554665765138e-12
"Ruislip, Northwood and Pinner",england,London,5,3,3,True,Liberal,4.364570639321862e-77,8.159587950626387,91.84041204937358,3.8664862816414187e-14,2.16527752965735e-64,1.313811562138087e-94
Runcorn and Helsby,england,North West,6,1,2,False,Average,98.85994907569618,0.05546688829647109,1.2311984674439138e-07,0.21904331644052588,0.8648381219666115,0.0007024744803778953
Runnymede and Weybridge,england,South East,5,2,6,False,Liberal,4.127140727073328e-11,99.88065638364617,0.004155772427283138,0.11515866676014175,2.9177125017566627e-05,1.4979875272281612e-20
Rushcliffe,england,East Midlands,5,2,6,False,Liberal,2.340903453090121e-08,97.33060702309962,0.00032075021190485555,0.21159424183946773,2.457477961439941,1.3609198379111219e-18
Rutland and Stamford,england,East Midlands,1,5,6,False,Liberal,0.000359646029123445,0.007250011818386703,1.702495328075607e-08,0.002865705543146512,99.2535488109861,0.7359758085982725
